start1,end1,start2,end2,count
-73.99974372,40.71602118,-73.99974372,40.71602118,32
-73.98379855,40.72621788,-73.9907527,40.72951496,30
-73.979382,40.688226,-73.968896,40.693261,27
-73.979382,40.688226,-73.979382,40.688226,27
-73.977706,40.751873,-73.99093085,40.75019995,27
-73.967416,40.756014,-73.967416,40.756014,27
-73.977706,40.751873,-73.99098507,40.7575699,26
-73.94552579,40.7862586,-73.9471673,40.7839636,26
-73.97178913,40.69308257,-73.979382,40.688226,24
-73.979382,40.688226,-73.97178913,40.69308257,23
-73.99098507,40.7575699,-73.99884222,40.76030096,21
-74.01713445,40.70834698,-74.015756,40.711512,20
-73.99098507,40.7575699,-73.977706,40.751873,19
-73.97498696,40.75510267,-73.99098507,40.7575699,19
-73.98990025,40.71427487,-73.99974372,40.71602118,19
-74.00218427,40.75018156,-73.99723551,40.74734825,19
-74.01658354,40.7153379,-74.01030064,40.72019521,18
-73.97906899,40.76674056,-73.95939,40.78307,18
-73.96885458,40.68940747,-73.979382,40.688226,18
-74.00138497,40.74102151,-73.99468482,40.75058535,18
-74.01030064,40.72019521,-74.01658354,40.7153379,18
-73.9912551,40.76019252,-73.993934,40.751551,17
-73.98194829,40.7457121,-73.97706058,40.74290902,17
-73.98142006,40.72740794,-73.99102628,40.73020661,16
-73.98194829,40.7457121,-73.97449784,40.74322681,16
-73.95411749,40.74232744,-73.95284,40.73555,16
-73.993934,40.751551,-73.977706,40.751873,16
-73.99093085,40.75019995,-73.977706,40.751873,16
-73.967416,40.756014,-73.97498696,40.75510267,16
-73.99098507,40.7575699,-73.9851615,40.76370739,16
-73.96536851,40.69196035,-73.979382,40.688226,15
-73.968896,40.693261,-73.979382,40.688226,15
-73.98765428,40.75097711,-73.977706,40.751873,15
-73.9471673,40.7839636,-73.94552579,40.7862586,15
-73.99098507,40.7575699,-73.97982001,40.76132983,15
-74.007756,40.746745,-73.99468482,40.75058535,15
-73.97898475,40.7770575,-73.97620574,40.77579377,15
-73.967416,40.756014,-73.95818491,40.76500525,15
-73.967416,40.756014,-73.99098507,40.7575699,15
-73.99074142,40.73454567,-73.98067966,40.72966729,15
-73.977706,40.751873,-73.98808416,40.74854862,15
-73.99974372,40.71602118,-73.98990025,40.71427487,15
-74.00451887,40.74691959,-73.99915362,40.74475148,15
-73.9422369,40.71907891,-73.944507,40.715143,15
-73.98848395,40.74901271,-73.977706,40.751873,14
-73.944507,40.715143,-73.94308,40.72325,14
-73.95411749,40.74232744,-73.95451,40.74731,14
-73.99098507,40.7575699,-73.97498696,40.75510267,14
-73.9737299,40.6917823,-73.979382,40.688226,14
-73.96685276,40.77282817,-73.96685276,40.77282817,14
-73.95850939,40.71745169,-73.96590294,40.71285887,14
-74.00711384,40.73291553,-74.008119,40.739323,14
-73.99915362,40.74475148,-74.00451887,40.74691959,14
-73.98303529,40.74444921,-73.977706,40.751873,13
-73.97493121,40.68981035,-73.979382,40.688226,13
-73.98658032,40.75513557,-73.98848395,40.74901271,13
-73.977706,40.751873,-73.98602213,40.74096374,13
-73.9916,40.749156,-73.977706,40.751873,13
-73.99468482,40.75058535,-74.007756,40.746745,13
-73.97982001,40.76132983,-73.99098507,40.7575699,13
-73.95818491,40.76500525,-73.967416,40.756014,13
-73.979382,40.688226,-73.96968902,40.68764484,13
