start1,end1,start2,end2,count
-73.979382,40.688226,-73.979382,40.688226,39
-73.99974372,40.71602118,-73.99974372,40.71602118,33
-73.97906899,40.76674056,-73.97906899,40.76674056,26
-73.967416,40.756014,-73.967416,40.756014,22
-73.97620574,40.77579377,-73.97374737,40.77896784,21
-73.98093045,40.77966809,-73.97667321,40.78524672,20
-73.98379855,40.72621788,-73.9907527,40.72951496,20
-73.98990025,40.71427487,-73.99974372,40.71602118,18
-73.97178913,40.69308257,-73.979382,40.688226,18
-73.97906899,40.76674056,-73.97371465,40.7643971,17
-73.97283406,40.78499979,-73.97898475,40.7770575,17
-73.97371465,40.7643971,-73.97371465,40.7643971,17
-73.99884222,40.76030096,-73.99098507,40.7575699,17
-73.94552579,40.7862586,-73.9471673,40.7839636,17
-73.97945255,40.66106337,-73.97945255,40.66106337,16
-73.99074142,40.73454567,-73.98067966,40.72966729,16
-73.9471673,40.7839636,-73.94552579,40.7862586,15
-73.97283406,40.78499979,-73.96961715,40.78472675,15
-73.979382,40.688226,-73.968896,40.693261,14
-73.97945255,40.66106337,-73.97087984,40.6729679,14
-73.98093045,40.77966809,-73.9786517,40.7829391,14
-73.99098507,40.7575699,-73.99098507,40.7575699,14
-73.981346,40.714215,-73.9870295,40.71559509,13
-73.97371465,40.7643971,-73.957481,40.7857851,13
-73.97371465,40.7643971,-73.97906899,40.76674056,13
-73.979382,40.688226,-73.97178913,40.69308257,13
-73.96961715,40.78472675,-73.97906899,40.76674056,13
-73.98128127,40.78720869,-73.98128127,40.78720869,12
-74.015756,40.711512,-74.01713445,40.70834698,12
-73.97371465,40.7643971,-73.95939,40.78307,12
-73.9870295,40.71559509,-73.981346,40.714215,12
-73.97371465,40.7643971,-73.97620574,40.77579377,12
-73.968896,40.693261,-73.979382,40.688226,12
-73.97898475,40.7770575,-73.98261428,40.77163851,12
-73.97620574,40.77579377,-73.96685276,40.77282817,12
-73.97637606,40.66514682,-73.97637606,40.66514682,12
-74.01129574,40.72771408,-74.01677685,40.70569254,11
-73.968087,40.7919557,-73.97283406,40.78499979,11
-73.98067966,40.72966729,-73.99074142,40.73454567,11
-73.97087984,40.6729679,-73.97087984,40.6729679,11
-73.9734419,40.74780373,-73.97706058,40.74290902,11
-73.981346,40.714215,-73.99974372,40.71602118,11
-74.0046073,40.71273266,-73.99974372,40.71602118,11
-73.95284,40.73555,-73.95411749,40.74232744,11
-73.99974372,40.71602118,-73.9870295,40.71559509,11
-73.99415556,40.74173969,-74.00451887,40.74691959,11
-73.99415556,40.74173969,-74.00197139,40.7454973,11
-73.967416,40.756014,-73.96094022,40.7612274,11
-73.97782542,40.7734066,-73.97782542,40.7734066,11
-73.97374737,40.77896784,-73.97620574,40.77579377,11
-73.96427393,40.77632142,-73.97371465,40.7643971,11
-73.97493121,40.68981035,-73.979382,40.688226,11
-73.97906899,40.76674056,-73.95939,40.78307,11
-73.97728533,40.78018397,-73.97374737,40.77896784,10
-73.99974372,40.71602118,-73.98990025,40.71427487,10
-73.99098507,40.7575699,-73.9851615,40.76370739,10
-73.99461843,40.76009437,-73.99098507,40.7575699,10
-73.96685276,40.77282817,-73.97371465,40.7643971,10
-73.96885458,40.68940747,-73.979382,40.688226,10
-73.95939,40.78307,-73.95939,40.78307,10
-73.95411749,40.74232744,-73.95284,40.73555,10
-73.98971773,40.69991755,-74.0046073,40.71273266,10
-73.97620574,40.77579377,-73.97898475,40.7770575,10
-73.99740189,40.75469175,-73.99098507,40.7575699,10
-73.98990025,40.71427487,-73.981346,40.714215,9
-74.00451887,40.74691959,-73.99529885,40.74487634,9
-73.99098507,40.7575699,-73.98192338,40.7652654,9
-73.99415556,40.74173969,-73.99931783,40.73935542,9
-73.9605909,40.7981856,-73.97782542,40.7734066,9
-73.921631,40.756913,-73.920827,40.763154,9
-74.01322069,40.71754834,-74.00711384,40.73291553,9
-73.920827,40.763154,-73.921631,40.756913,9
-73.97283406,40.78499979,-73.97283406,40.78499979,9
-73.99884222,40.76030096,-74.0021163,40.75594159,9
-73.960876,40.710451,-73.960876,40.710451,9
-74.0046073,40.71273266,-74.0046073,40.71273266,9
-73.99974372,40.71602118,-73.99190759,40.71605866,9
-74.00197139,40.7454973,-73.99415556,40.74173969,9
-74.00138497,40.74102151,-74.007756,40.746745,9
-73.96094022,40.7612274,-73.967416,40.756014,9
-73.97374737,40.77896784,-73.97371465,40.7643971,9
-73.97782542,40.7734066,-73.95939,40.78307,9
-73.98368779,40.72217444,-73.98185424,40.72453734,9
-73.95939,40.78307,-73.97620574,40.77579377,9
-74.01713445,40.70834698,-74.015756,40.711512,9
-73.977706,40.751873,-73.9851615,40.76370739,8
-73.95242,40.71924,-73.94885391,40.71915572,8
-73.9851615,40.76370739,-73.99061728,40.76669671,8
-73.96536851,40.69196035,-73.979382,40.688226,8
-74.00295035,40.74971775,-73.98918629,40.74286877,8
-74.007756,40.746745,-73.99415556,40.74173969,8
-74.0046073,40.71273266,-73.99015725,40.69531728,8
-73.99098507,40.7575699,-73.977706,40.751873,8
-73.97371465,40.7643971,-73.96069399,40.7781314,8
-74.01361706,40.70463334,-73.99923384,40.74937024,8
-73.97363831,40.668132,-73.97945255,40.66106337,8
-73.96590294,40.71285887,-73.96063149,40.70924826,8
-73.98192338,40.7652654,-73.99061728,40.76669671,8
-73.98067966,40.72966729,-73.99200509,40.73492695,8
-73.96165073,40.72036775,-73.96165073,40.72036775,8
-73.957481,40.7857851,-73.957481,40.7857851,8
-73.97283406,40.78499979,-73.97728533,40.78018397,8
-74.01322069,40.71754834,-74.00747359,40.74275383,8
-73.98205027,40.73587678,-73.98054421,40.73381219,8
-73.98912867,40.68926942,-74.00552427,40.71146364,8
-74.00138497,40.74102151,-73.99468482,40.75058535,8
-73.98054421,40.73381219,-73.99009296,40.73704984,8
-73.98859651,40.75929124,-73.99098507,40.7575699,8
-74.01658354,40.7153379,-74.01713445,40.70834698,8
-73.99318208,40.6829151,-73.979382,40.688226,8
-73.96968902,40.68764484,-73.979382,40.688226,8
-73.98452729,40.76068327,-73.98261428,40.77163851,8
-73.99974372,40.71602118,-73.99480012,40.72317958,8
-73.97374737,40.77896784,-73.95939,40.78307,8
-73.960876,40.710451,-73.98802084,40.7172274,8
-73.99724901,40.72210379,-73.99974372,40.71602118,8
-74.01361706,40.70463334,-74.01677685,40.70569254,8
-73.99662137,40.72706363,-73.98583621,40.72307749,8
