start1,end1,start2,end2,count
-73.98191841,40.76915505,-73.98191841,40.76915505,40
-74.00277668,40.76087502,-74.01322069,40.71754834,39
-73.99974372,40.71602118,-73.99974372,40.71602118,39
-73.97087984,40.6729679,-73.97087984,40.6729679,38
-73.97945255,40.66106337,-73.97945255,40.66106337,38
-73.97634151,40.76590936,-73.97634151,40.76590936,37
-74.00277668,40.76087502,-74.01129574,40.72771408,37
-73.97634151,40.76590936,-73.95939,40.78307,35
-74.007756,40.746745,-74.01322069,40.71754834,35
-73.97782542,40.7734066,-73.97782542,40.7734066,31
-73.955613,40.799484,-73.97371465,40.7643971,31
-73.9999786,40.69165183,-73.99383605,40.70277159,31
-73.96685276,40.77282817,-73.96685276,40.77282817,29
-73.979382,40.688226,-73.979382,40.688226,29
-74.01322069,40.71754834,-74.01677685,40.70569254,29
-73.97371465,40.7643971,-73.95939,40.78307,28
-74.00277668,40.76087502,-74.00277668,40.76087502,28
-73.95939,40.78307,-73.97620574,40.77579377,27
-73.99098507,40.7575699,-73.99098507,40.7575699,27
-73.97371465,40.7643971,-73.97371465,40.7643971,25
-73.99415556,40.74173969,-74.00197139,40.7454973,24
-73.99974372,40.71602118,-73.99190759,40.71605866,24
-74.01322069,40.71754834,-74.00277668,40.76087502,24
-73.97945255,40.66106337,-73.97087984,40.6729679,23
-73.97634151,40.76590936,-73.955613,40.799484,23
-74.01322069,40.71754834,-74.01713445,40.70834698,23
-73.955613,40.799484,-73.97906899,40.76674056,23
-74.01129574,40.72771408,-74.00277668,40.76087502,23
-73.99383605,40.70277159,-73.9999786,40.69165183,23
-73.97363831,40.668132,-73.97363831,40.668132,22
-73.97137,40.78275,-73.96961715,40.78472675,22
-73.955613,40.799484,-73.97374737,40.77896784,22
-73.99383605,40.70277159,-73.99383605,40.70277159,22
-74.01129574,40.72771408,-74.01677685,40.70569254,22
-74.0021163,40.75594159,-74.01322069,40.71754834,22
-73.99974372,40.71602118,-73.98990025,40.71427487,21
-74.01322069,40.71754834,-74.01322069,40.71754834,21
-73.95939,40.78307,-73.95939,40.78307,21
-73.97371465,40.7643971,-73.955613,40.799484,20
-73.97620574,40.77579377,-73.97782542,40.7734066,20
-74.015756,40.711512,-74.01677685,40.70569254,20
-73.98990025,40.71427487,-73.99974372,40.71602118,20
-74.01129574,40.72771408,-74.01322069,40.71754834,19
-73.95939,40.78307,-73.98191841,40.76915505,19
-74.01322069,40.71754834,-74.01129574,40.72771408,19
-73.968896,40.693261,-73.979382,40.688226,19
-73.97620574,40.77579377,-73.97620574,40.77579377,19
-73.99974372,40.71602118,-73.9870295,40.71559509,19
-73.97363831,40.668132,-73.97945255,40.66106337,19
-73.97906899,40.76674056,-73.97634151,40.76590936,19
-73.96165073,40.72036775,-73.95779,40.72906,18
-73.97283406,40.78499979,-73.97283406,40.78499979,18
-73.98191841,40.76915505,-73.95939,40.78307,18
-73.97087984,40.6729679,-73.97945255,40.66106337,18
-73.97634151,40.76590936,-73.964839,40.79127,18
-73.96961715,40.78472675,-73.97906899,40.76674056,18
-73.97620574,40.77579377,-73.97906899,40.76674056,17
-73.955613,40.799484,-73.955613,40.799484,17
-73.99884222,40.76030096,-73.99098507,40.7575699,17
-74.01677685,40.70569254,-74.01677685,40.70569254,17
-73.97178913,40.69308257,-73.979382,40.688226,17
-73.98191841,40.76915505,-73.96685276,40.77282817,17
-73.94552579,40.7862586,-73.9471673,40.7839636,17
-73.97906899,40.76674056,-73.95939,40.78307,17
-73.97906899,40.76674056,-73.97906899,40.76674056,17
-73.95939,40.78307,-73.97906899,40.76674056,17
-73.99974372,40.71602118,-73.99266288,40.71893904,17
-73.95939,40.78307,-73.97374737,40.77896784,17
-73.96961715,40.78472675,-73.96685276,40.77282817,17
-73.97374737,40.77896784,-73.97374737,40.77896784,16
-73.96961715,40.78472675,-73.97620574,40.77579377,16
-74.01677685,40.70569254,-74.01658354,40.7153379,16
-74.00451887,40.74691959,-73.99915362,40.74475148,16
-73.96685276,40.77282817,-73.95939,40.78307,16
-73.9999786,40.69165183,-73.9999786,40.69165183,16
-73.98379855,40.72621788,-73.9907527,40.72951496,16
-74.005226,40.751396,-74.01322069,40.71754834,15
-73.989111,40.722055,-73.99974372,40.71602118,15
-73.97374737,40.77896784,-73.98191841,40.76915505,15
-73.97782542,40.7734066,-73.97620574,40.77579377,15
-73.96536851,40.69196035,-73.979382,40.688226,15
-74.0021163,40.75594159,-74.01129574,40.72771408,15
-73.97620574,40.77579377,-73.97634151,40.76590936,15
-73.99098507,40.7575699,-73.993934,40.751551,15
-73.967416,40.756014,-73.967416,40.756014,15
-74.01658354,40.7153379,-74.00277668,40.76087502,15
-74.01322069,40.71754834,-74.00711384,40.73291553,15
-73.97898475,40.7770575,-74.0021163,40.75594159,15
-74.0021163,40.75594159,-74.0021163,40.75594159,14
-74.0021163,40.75594159,-73.99046034,40.77149671,14
-74.01677685,40.70569254,-74.01129574,40.72771408,14
-74.01129574,40.72771408,-74.015756,40.711512,14
-73.971518,40.766368,-73.95939,40.78307,14
-73.971518,40.766368,-73.957481,40.7857851,14
-73.98888588,40.77750703,-73.98888588,40.77750703,14
-74.01677685,40.70569254,-74.01322069,40.71754834,14
-74.01322069,40.71754834,-74.007756,40.746745,14
-73.99974372,40.71602118,-73.989111,40.722055,14
-73.97620574,40.77579377,-73.98191841,40.76915505,14
-73.95939,40.78307,-73.96286845,40.79406661,14
-73.99974372,40.71602118,-73.99810231,40.72917025,14
-73.96685276,40.77282817,-73.955613,40.799484,14
-73.960876,40.710451,-73.98802084,40.7172274,14
-73.981346,40.714215,-73.99974372,40.71602118,14
-73.9523,40.7987859,-73.97906899,40.76674056,14
-73.98997825,40.72019576,-73.99974372,40.71602118,14
-73.964839,40.79127,-73.97620574,40.77579377,14
-74.01713445,40.70834698,-74.015756,40.711512,14
-73.98971773,40.69991755,-74.0046073,40.71273266,14
-74.0046073,40.71273266,-73.99974372,40.71602118,14
-73.99383605,40.70277159,-74.0046073,40.71273266,13
-74.00670227,40.70355377,-74.015756,40.711512,13
-73.955613,40.799484,-73.97782542,40.7734066,13
-73.991454,40.700469,-73.98971773,40.69991755,13
-73.99974372,40.71602118,-73.981346,40.714215,13
-74.00711384,40.73291553,-74.01322069,40.71754834,13
-73.99810231,40.72917025,-73.99200509,40.73492695,13
-73.98888588,40.77750703,-74.00277668,40.76087502,13
-74.01322069,40.71754834,-74.01361706,40.70463334,13
-74.01713445,40.70834698,-74.01713445,40.70834698,13
-74.0046073,40.71273266,-74.0046073,40.71273266,13
-73.97634151,40.76590936,-73.96685276,40.77282817,13
-73.979382,40.688226,-73.97178913,40.69308257,13
-73.97782542,40.7734066,-73.95939,40.78307,13
-73.9183302,40.78145,-73.9125551,40.7747878,13
-73.97906899,40.76674056,-73.955613,40.799484,13
