start1,end1,start2,end2,count
-73.979382,40.688226,-73.979382,40.688226,42
-73.98379855,40.72621788,-73.9907527,40.72951496,33
-73.99974372,40.71602118,-73.99974372,40.71602118,32
-73.977706,40.751873,-73.99098507,40.7575699,32
-73.979382,40.688226,-73.97178913,40.69308257,28
-73.96885458,40.68940747,-73.979382,40.688226,27
-73.968896,40.693261,-73.979382,40.688226,25
-73.967416,40.756014,-73.967416,40.756014,25
-73.993934,40.751551,-73.99098507,40.7575699,24
-73.99098507,40.7575699,-73.97498696,40.75510267,23
-73.99098507,40.7575699,-73.99098507,40.7575699,22
-74.00681753,40.74334935,-74.00138497,40.74102151,21
-73.97178913,40.69308257,-73.979382,40.688226,21
-73.97498696,40.75510267,-73.99098507,40.7575699,21
-73.99098507,40.7575699,-73.98658032,40.75513557,21
-74.01030064,40.72019521,-74.01658354,40.7153379,21
-74.01322069,40.71754834,-74.01129574,40.72771408,20
-73.94552579,40.7862586,-73.9471673,40.7839636,20
-73.977706,40.751873,-73.99093085,40.75019995,19
-73.979382,40.688226,-73.968896,40.693261,19
-73.99098507,40.7575699,-73.977706,40.751873,19
-74.01658354,40.7153379,-74.01030064,40.72019521,19
-73.9907527,40.72951496,-73.98185424,40.72453734,18
-74.00451887,40.74691959,-73.99915362,40.74475148,18
-73.96536851,40.69196035,-73.979382,40.688226,18
-73.98194829,40.7457121,-73.97449784,40.74322681,18
-73.967416,40.756014,-73.99098507,40.7575699,18
-73.99724901,40.72210379,-73.99974372,40.71602118,18
-73.98990025,40.71427487,-73.99974372,40.71602118,18
-73.98185424,40.72453734,-73.9907527,40.72951496,17
-73.95411749,40.74232744,-73.95284,40.73555,17
-73.97982001,40.76132983,-73.98268129,40.76344058,17
-73.97898475,40.7770575,-73.97782542,40.7734066,17
-73.967416,40.756014,-73.95818491,40.76500525,17
-73.97982001,40.76132983,-73.99098507,40.7575699,17
-73.98025185,40.75412081,-73.99098507,40.7575699,17
-73.97634151,40.76590936,-73.97634151,40.76590936,17
-73.977706,40.751873,-73.98602213,40.74096374,16
-73.99098507,40.7575699,-73.99461843,40.76009437,16
-73.99723551,40.74734825,-74.005226,40.751396,16
-73.977706,40.751873,-73.98808416,40.74854862,16
-73.95411749,40.74232744,-73.95451,40.74731,16
-73.979382,40.688226,-73.97265183,40.68753406,16
-73.99093085,40.75019995,-73.977706,40.751873,16
-73.98848395,40.74901271,-73.99098507,40.7575699,16
-74.01713445,40.70834698,-74.015756,40.711512,16
-73.99723551,40.74734825,-74.00218427,40.75018156,15
-73.981346,40.714215,-73.98802084,40.7172274,15
-73.98303529,40.74444921,-73.977706,40.751873,15
-73.98602213,40.74096374,-73.9916,40.749156,15
-73.99061728,40.76669671,-73.99098507,40.7575699,15
-74.00295035,40.74971775,-73.99723551,40.74734825,15
-73.95284,40.73555,-73.95411749,40.74232744,15
-73.97498696,40.75510267,-73.967416,40.756014,15
-73.96563307,40.68650065,-73.979382,40.688226,15
-73.96590294,40.71285887,-73.95850939,40.71745169,15
-73.97634151,40.76590936,-73.95939,40.78307,15
-73.97898475,40.7770575,-73.97620574,40.77579377,15
-73.97782542,40.7734066,-73.97782542,40.7734066,15
-73.95818491,40.76500525,-73.967416,40.756014,15
-73.9916,40.749156,-73.983293,40.741459,15
-73.9422369,40.71907891,-73.944507,40.715143,14
-73.98765428,40.75097711,-73.977706,40.751873,14
-73.97573881,40.73314259,-73.98955109,40.7403432,14
-73.99098507,40.7575699,-73.99884222,40.76030096,14
-74.005226,40.751396,-73.99468482,40.75058535,14
-74.005226,40.751396,-73.99723551,40.74734825,14
-73.97265183,40.68753406,-73.979382,40.688226,14
-74.00138497,40.74102151,-73.99468482,40.75058535,14
-73.977706,40.751873,-73.97449784,40.74322681,14
-73.97449784,40.74322681,-73.977706,40.751873,14
-73.963198,40.716887,-73.95850939,40.71745169,14
-73.98658032,40.75513557,-73.98848395,40.74901271,14
-73.97573881,40.73314259,-73.97809472,40.736502,14
-73.99723551,40.74734825,-74.00295035,40.74971775,14
-74.01020234,40.71291224,-73.99974372,40.71602118,14
-73.99884222,40.76030096,-73.99098507,40.7575699,14
-73.94984365,40.72395678,-73.95520136,40.71816969,14
-73.98142006,40.72740794,-73.99102628,40.73020661,13
-73.99098507,40.7575699,-73.99061728,40.76669671,13
-73.993934,40.751551,-73.977706,40.751873,13
-73.99723551,40.74734825,-73.99098507,40.7575699,13
-73.95850939,40.71745169,-73.963198,40.716887,13
-73.95856158,40.77314236,-73.9535166,40.77140426,13
-73.99098507,40.7575699,-73.98918629,40.74286877,13
-73.99974372,40.71602118,-74.01020234,40.71291224,13
-73.99098507,40.7575699,-73.99667444,40.76341379,13
-73.97728533,40.78018397,-73.97374737,40.77896784,13
-74.015756,40.711512,-74.01361706,40.70463334,13
-73.98093045,40.77966809,-73.97667321,40.78524672,13
-73.99468482,40.75058535,-74.00451887,40.74691959,13
-73.979382,40.688226,-73.9737299,40.6917823,13
-73.99102628,40.73020661,-73.99009296,40.73704984,13
-73.97282625,40.75255434,-73.967416,40.756014,13
-73.977706,40.751873,-73.98490707,40.74765947,13
-73.977706,40.751873,-73.98194829,40.7457121,13
-74.00218427,40.75018156,-73.99723551,40.74734825,13
-73.97620574,40.77579377,-73.97371465,40.7643971,13
-73.9737299,40.6917823,-73.979382,40.688226,13
-73.99098507,40.7575699,-73.98192338,40.7652654,13
-73.98918629,40.74286877,-73.99009296,40.73704984,13
-73.94977234,40.74708586,-73.95451,40.74731,13
-74.01129574,40.72771408,-74.01322069,40.71754834,13
-73.9535166,40.77140426,-73.95856158,40.77314236,13
-73.98192338,40.7652654,-73.98452729,40.76068327,13
-73.99098507,40.7575699,-73.97992194,40.75216528,12
-73.98683077,40.7451677,-73.99098507,40.7575699,12
-74.00711384,40.73291553,-74.008119,40.739323,12
-73.94434,40.72557,-73.94984365,40.72395678,12
-74.01677685,40.70569254,-74.015756,40.711512,12
-73.98452729,40.76068327,-73.99098507,40.7575699,12
-73.99337909,40.69239502,-73.99917254,40.6847514,12
-73.993915,40.746647,-73.99098507,40.7575699,12
-73.967416,40.756014,-73.98192338,40.7652654,12
-73.99468482,40.75058535,-73.99098507,40.7575699,12
-73.97982001,40.76132983,-73.993934,40.751551,12
-73.99098507,40.7575699,-73.97982001,40.76132983,12
-73.99415556,40.74173969,-74.00451887,40.74691959,12
-73.99595065,40.69512845,-73.99344559,40.69760127,12
-73.97805914,40.75724568,-73.98788205,40.76227205,12
-73.97782542,40.7734066,-73.97371465,40.7643971,12
-73.94552579,40.7862586,-73.94755757,40.7903051,12
-73.99468482,40.75058535,-73.977706,40.751873,12
-73.9471673,40.7839636,-73.94552579,40.7862586,12
-73.979382,40.688226,-73.96536851,40.69196035,12
-73.98802084,40.7172274,-73.981346,40.714215,12
-73.99098507,40.7575699,-73.9851615,40.76370739,12
-73.99974372,40.71602118,-73.99379025,40.72743423,12
-74.0021163,40.75594159,-74.005226,40.751396,12
-73.98194829,40.7457121,-73.97706058,40.74290902,12
-74.0046073,40.71273266,-73.99974372,40.71602118,12
-73.955613,40.799484,-73.97620574,40.77579377,12
-74.00451887,40.74691959,-73.98955109,40.7403432,12
-74.00451887,40.74691959,-73.99415556,40.74173969,12
-73.99490342,40.73143724,-73.99200509,40.73492695,12
-73.95850939,40.71745169,-73.96590294,40.71285887,12
-74.00138497,40.74102151,-74.00451887,40.74691959,12
-73.98165557,40.73221853,-73.97809472,40.736502,12
-73.97573881,40.73314259,-73.97738662,40.7381765,11
-74.00138497,40.74102151,-74.007756,40.746745,11
-73.95818491,40.76500525,-73.9535166,40.77140426,11
-73.967416,40.756014,-73.97032517,40.75323098,11
-73.97363831,40.668132,-73.97111473,40.6750207,11
-73.98490707,40.74765947,-73.977706,40.751873,11
-73.97809472,40.736502,-73.97573881,40.73314259,11
-73.97809472,40.736502,-73.97738662,40.7381765,11
-73.993934,40.751551,-73.98788205,40.76227205,11
-73.98955109,40.7403432,-73.98205027,40.73587678,11
-73.97791,40.751581,-73.98808416,40.74854862,11
-73.967416,40.756014,-73.97498696,40.75510267,11
-73.97620574,40.77579377,-73.97634151,40.76590936,11
