geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99724901,40.72210379]}",155,158
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",155,130
"{""type"": ""Point"", ""coordinates"": [-74.01322069,40.71754834]}",154,157
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",153,154
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",152,158
"{""type"": ""Point"", ""coordinates"": [-74.00197139,40.7454973]}",152,151
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",152,151
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",149,150
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",149,137
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",148,145
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",148,144
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",148,156
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",146,136
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",146,155
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",146,168
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",145,140
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",145,126
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",144,141
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",143,137
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",143,143
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",142,151
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",141,138
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",140,133
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",140,142
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",140,140
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",140,139
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",139,130
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",138,138
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",138,137
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",137,147
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",137,144
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",135,139
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",135,126
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",134,137
"{""type"": ""Point"", ""coordinates"": [-73.98379855,40.72621788]}",134,181
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",133,127
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",132,131
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",132,161
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",132,116
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",132,118
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",132,130
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",131,137
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",131,129
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",131,136
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",130,132
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",130,130
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",129,131
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",129,123
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",129,130
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",129,143
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",128,120
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",128,81
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",128,128
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",127,128
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",127,127
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",127,134
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",127,123
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",126,125
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",126,115
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",125,113
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",125,138
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",125,114
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",125,130
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",125,137
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",125,126
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",124,118
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",124,115
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",124,117
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",123,123
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",123,125
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",122,122
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",122,111
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",121,121
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",121,121
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",120,119
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",119,114
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",119,116
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",118,117
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",117,103
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",116,119
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",115,105
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",114,116
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",114,116
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",114,122
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",113,115
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",113,118
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",113,124
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",113,114
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",111,103
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",111,106
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",110,111
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",109,109
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",109,107
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",109,106
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",108,116
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",107,106
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",107,112
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",105,92
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",104,103
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",103,96
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",103,111
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",103,101
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",102,93
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",102,103
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",101,104
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",101,100
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",101,99
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",100,83
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",100,92
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",100,105
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",99,98
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",98,108
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",98,95
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",96,84
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",96,103
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",95,96
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",95,92
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",94,108
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",94,77
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",94,94
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",92,76
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",92,92
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",91,82
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",91,113
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",90,91
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",90,80
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",90,89
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",90,90
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",89,92
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",88,76
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",88,91
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",87,102
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",87,88
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",87,87
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",86,90
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",86,90
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",86,85
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",86,82
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",85,98
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",85,88
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",84,83
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",84,82
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",84,71
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",83,83
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",83,80
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",83,82
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",82,80
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",82,87
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",82,85
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",82,74
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",81,84
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",81,101
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",81,103
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",80,68
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",80,100
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",80,86
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",79,92
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",78,85
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",78,72
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",77,84
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",75,75
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",75,72
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",75,77
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",74,71
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",74,42
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",74,75
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",73,90
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",73,64
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",73,83
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",73,61
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",72,74
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",72,68
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",71,80
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",71,59
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",71,73
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",70,66
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",70,74
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",70,78
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",70,72
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",69,65
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",69,70
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",69,30
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",69,68
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",68,61
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",68,68
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",68,68
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",68,68
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",67,66
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",66,71
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",66,78
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",65,69
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",65,67
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",65,67
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",64,63
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",64,69
"{""type"": ""Point"", ""coordinates"": [-74.01167797,40.70365182]}",63,62
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",63,57
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",63,54
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",62,63
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",62,72
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",62,64
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",61,65
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",61,56
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",61,58
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",61,85
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",60,58
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",60,61
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",60,60
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",60,56
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",60,45
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",59,61
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",58,83
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",58,60
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",58,60
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",58,55
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",57,57
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",57,61
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",57,40
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",57,48
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",57,51
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",56,62
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",56,52
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",56,69
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",56,56
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",55,52
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",55,61
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",55,75
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",55,53
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",54,45
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",54,47
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",54,58
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",54,39
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",53,52
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",53,55
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",52,52
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",52,47
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",52,47
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",51,50
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",51,53
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",51,50
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",51,62
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",51,54
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",51,52
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",51,49
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",50,51
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",50,57
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",50,40
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",50,52
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",50,45
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",50,52
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",49,44
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",49,59
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",49,55
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",48,38
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",48,55
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",48,52
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",48,42
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",48,45
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",47,53
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",47,63
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",46,45
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",46,62
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",46,45
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",46,48
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",45,34
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",45,48
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",45,34
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",44,44
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",44,46
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",44,40
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",44,44
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",44,43
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",43,47
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",43,53
"{""type"": ""Point"", ""coordinates"": [-73.95242929,40.78948542]}",43,47
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",42,44
"{""type"": ""Point"", ""coordinates"": [-73.95484712,40.72079821]}",42,40
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",42,44
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",41,44
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",41,50
"{""type"": ""Point"", ""coordinates"": [-73.946041,40.7779453]}",41,41
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",41,42
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",41,39
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",41,42
