geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99379025,40.72743423]}",156,153
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",156,155
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",155,162
"{""type"": ""Point"", ""coordinates"": [-73.99724901,40.72210379]}",152,146
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",149,152
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",148,182
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",147,149
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",144,136
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",144,151
"{""type"": ""Point"", ""coordinates"": [-73.99456405,40.73971301]}",142,124
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",140,131
"{""type"": ""Point"", ""coordinates"": [-73.977706,40.751873]}",140,159
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",140,139
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",139,129
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",138,124
"{""type"": ""Point"", ""coordinates"": [-73.993934,40.751551]}",137,128
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",137,137
"{""type"": ""Point"", ""coordinates"": [-73.98192338,40.7652654]}",137,127
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",136,146
"{""type"": ""Point"", ""coordinates"": [-73.98165557,40.73221853]}",136,155
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",135,127
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",134,138
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",133,131
"{""type"": ""Point"", ""coordinates"": [-73.98848395,40.74901271]}",133,126
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",132,148
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",131,157
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",130,113
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",129,135
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",129,156
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",129,110
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",127,147
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",125,152
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",122,124
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",122,113
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",122,125
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",122,107
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",122,145
"{""type"": ""Point"", ""coordinates"": [-73.983293,40.741459]}",121,112
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",121,112
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",121,117
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",120,104
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",120,122
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",120,119
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",119,137
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",119,118
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",118,103
"{""type"": ""Point"", ""coordinates"": [-73.98452729,40.76068327]}",118,105
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",118,150
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",117,101
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",117,121
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",116,118
"{""type"": ""Point"", ""coordinates"": [-73.99529885,40.74487634]}",116,103
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",115,94
"{""type"": ""Point"", ""coordinates"": [-73.99468482,40.75058535]}",115,112
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",114,107
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",114,115
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",114,121
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",114,110
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",114,113
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",114,122
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",113,100
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",112,110
"{""type"": ""Point"", ""coordinates"": [-73.98658032,40.75513557]}",112,100
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",111,111
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",111,103
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",110,123
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",110,124
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",110,98
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",110,100
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",110,113
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",109,124
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",109,121
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",109,114
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",109,85
"{""type"": ""Point"", ""coordinates"": [-73.99144871,40.74395411]}",109,89
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",109,108
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",108,109
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",108,115
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",106,105
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",106,104
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",106,132
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",106,103
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",106,105
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",106,107
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",105,110
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",105,107
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",104,107
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",104,98
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",104,94
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",104,100
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",104,107
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",103,96
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",103,100
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",102,123
"{""type"": ""Point"", ""coordinates"": [-73.99093085,40.75019995]}",101,120
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",101,117
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",100,96
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",100,93
"{""type"": ""Point"", ""coordinates"": [-73.9916,40.749156]}",100,97
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",100,99
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",99,86
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",98,106
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",98,98
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",98,100
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",96,95
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",96,93
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",95,108
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",92,122
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",92,92
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",91,94
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",91,88
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",91,91
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",91,92
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",90,93
"{""type"": ""Point"", ""coordinates"": [-73.98808416,40.74854862]}",89,90
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",89,96
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",89,69
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",89,84
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",89,89
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",88,90
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",88,84
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",88,93
"{""type"": ""Point"", ""coordinates"": [-73.98602213,40.74096374]}",88,85
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",88,79
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",88,68
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",87,104
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",86,90
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",86,82
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",86,77
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",86,84
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",86,108
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",86,87
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",86,94
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",85,80
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",85,77
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",84,79
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",83,95
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",83,90
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",83,75
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",83,82
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",83,66
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",82,90
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",82,84
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",82,77
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",82,57
"{""type"": ""Point"", ""coordinates"": [-73.98194829,40.7457121]}",81,90
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",80,97
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",80,80
"{""type"": ""Point"", ""coordinates"": [-73.957481,40.7857851]}",79,43
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",79,78
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",78,88
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",78,61
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",78,85
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",77,74
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",77,77
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",77,65
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",77,82
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",76,62
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",75,71
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",75,71
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",74,58
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",74,66
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",74,67
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",73,68
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",73,71
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",72,72
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",72,64
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",71,81
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",70,63
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",70,73
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",70,70
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",70,63
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",69,64
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",69,67
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",69,66
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",69,77
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",69,68
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",68,72
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",68,66
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",67,70
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",67,55
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",66,56
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",65,82
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",65,79
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",65,60
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",64,49
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",64,47
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",64,65
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",63,66
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",63,51
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",62,56
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",62,78
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",62,68
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",62,51
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",62,70
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",62,67
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",62,57
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",62,52
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",61,55
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",61,58
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",61,60
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",61,66
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",61,63
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",60,47
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",60,57
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",59,52
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",59,54
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",59,62
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",58,55
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",58,62
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",57,63
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",57,73
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",57,51
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",56,60
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",56,80
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",56,61
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",56,56
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",55,50
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",55,59
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",55,51
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",54,51
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",54,48
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",53,50
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",53,49
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",53,48
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",53,55
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",52,60
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",52,51
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",52,58
"{""type"": ""Point"", ""coordinates"": [-73.9680438,40.6794388]}",52,52
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",51,42
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",51,46
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",51,54
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",51,71
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",51,52
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",51,59
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",50,50
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",50,47
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",50,51
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",50,55
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",50,46
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",50,43
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",49,44
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",49,47
"{""type"": ""Point"", ""coordinates"": [-73.95484712,40.72079821]}",49,39
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",49,82
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",49,65
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",49,51
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",49,44
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",48,40
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",48,45
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",48,33
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",48,38
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",48,40
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",48,54
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",48,43
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",48,40
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",47,50
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",47,46
"{""type"": ""Point"", ""coordinates"": [-73.97854971,40.6795766]}",47,48
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",47,52
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",47,37
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",47,41
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",47,60
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",46,44
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",46,34
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",46,66
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",46,29
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",46,58
"{""type"": ""Point"", ""coordinates"": [-73.94100005,40.71247661]}",45,41
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",45,45
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",45,51
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",45,39
"{""type"": ""Point"", ""coordinates"": [-73.99037292,40.6786115]}",44,36
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",44,52
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",44,30
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",44,47
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",44,40
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",44,47
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",44,52
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",44,43
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.95739,40.71469]}",44,28
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",43,50
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",43,48
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",43,41
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",43,41
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",43,42
"{""type"": ""Point"", ""coordinates"": [-73.95595908,40.7814107]}",42,31
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.93756926,40.69681963]}",42,42
"{""type"": ""Point"", ""coordinates"": [-73.94016171,40.70767788]}",42,28
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",42,44
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",42,35
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",41,48
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",41,43
"{""type"": ""Point"", ""coordinates"": [-73.96023854,40.68900443]}",41,40
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",41,34
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",41,43
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",41,54
"{""type"": ""Point"", ""coordinates"": [-73.9490782,40.8025566]}",41,33
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",41,53
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",41,57
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",41,33
"{""type"": ""Point"", ""coordinates"": [-73.97498696,40.75510267]}",40,35
"{""type"": ""Point"", ""coordinates"": [-73.94977234,40.74708586]}",40,37
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",40,51
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",40,36
"{""type"": ""Point"", ""coordinates"": [-73.98765475,40.679098]}",40,36
"{""type"": ""Point"", ""coordinates"": [-73.98362492,40.78414472]}",40,26
"{""type"": ""Point"", ""coordinates"": [-73.96224618,40.7671284]}",40,27
"{""type"": ""Point"", ""coordinates"": [-73.94485918,40.7169811]}",39,44
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",39,39
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",39,29
"{""type"": ""Point"", ""coordinates"": [-73.9605695,40.66314]}",39,38
"{""type"": ""Point"", ""coordinates"": [-73.94803392,40.77536905]}",39,37
"{""type"": ""Point"", ""coordinates"": [-73.95380904,40.6851443]}",39,46
"{""type"": ""Point"", ""coordinates"": [-73.97839676,40.6703837]}",39,47
