geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",47,51
"{""type"": ""Point"", ""coordinates"": [-73.98808416,40.74854862]}",47,46
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",46,50
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",46,47
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",45,50
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",45,47
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",44,36
"{""type"": ""Point"", ""coordinates"": [-73.9916,40.749156]}",44,48
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",44,43
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",44,37
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",44,49
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",44,60
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",43,48
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",43,41
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",43,42
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",43,44
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",42,36
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",42,42
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",42,28
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",42,35
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",41,38
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",41,65
"{""type"": ""Point"", ""coordinates"": [-73.98658032,40.75513557]}",41,38
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",41,49
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",41,44
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",41,40
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",40,37
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",40,31
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",40,29
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",40,39
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",40,45
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",40,36
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",40,38
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",39,32
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",39,39
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",39,43
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",39,31
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",39,31
"{""type"": ""Point"", ""coordinates"": [-73.99093085,40.75019995]}",39,52
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",39,49
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",39,75
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",38,37
"{""type"": ""Point"", ""coordinates"": [-73.98452729,40.76068327]}",38,36
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",38,48
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",37,37
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",37,41
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",37,26
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",37,36
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",37,37
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",37,32
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",37,21
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",37,36
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",37,28
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",36,37
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",35,33
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",35,28
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",35,31
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",35,33
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",35,36
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",35,29
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",35,37
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",34,27
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",34,36
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",34,34
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",34,18
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",34,32
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",33,35
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",33,39
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",33,41
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",33,40
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",32,30
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",32,35
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",32,34
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",32,35
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",32,29
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",31,29
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",31,25
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",31,26
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",31,29
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",31,28
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",31,39
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",30,32
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",30,31
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",30,28
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",30,40
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",30,21
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",29,27
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",29,26
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",29,33
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",29,38
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",29,29
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",29,21
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",29,24
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",29,28
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",29,30
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",29,26
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",28,29
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",28,23
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",28,16
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",28,18
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",28,21
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",28,23
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",28,21
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",28,35
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",28,26
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",28,33
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",28,33
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",27,26
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",27,24
"{""type"": ""Point"", ""coordinates"": [-73.95484712,40.72079821]}",27,13
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",27,23
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",27,19
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",27,24
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",27,28
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",27,26
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",27,29
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",27,22
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",26,26
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",26,29
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",26,40
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",26,24
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",26,33
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",26,26
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",26,31
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",26,29
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",26,26
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",26,35
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",26,25
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",26,20
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",26,36
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",25,21
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",25,12
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",25,14
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",25,18
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",25,24
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",25,25
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",25,28
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",25,24
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",25,24
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",25,21
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",25,20
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",25,25
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",24,25
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",24,24
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",24,24
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",24,23
"{""type"": ""Point"", ""coordinates"": [-73.9631145,40.6716493]}",24,13
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",24,26
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",24,28
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",24,24
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",24,23
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",24,23
"{""type"": ""Point"", ""coordinates"": [-73.96023854,40.68900443]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",23,23
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",23,25
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",23,29
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",23,23
"{""type"": ""Point"", ""coordinates"": [-73.98302136,40.6853761]}",23,21
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",23,20
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",23,24
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",23,26
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",23,20
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",22,22
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",22,19
"{""type"": ""Point"", ""coordinates"": [-73.94977234,40.74708586]}",22,16
"{""type"": ""Point"", ""coordinates"": [-73.97519523,40.6793307]}",22,21
"{""type"": ""Point"", ""coordinates"": [-73.9490782,40.8025566]}",22,19
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",22,24
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",22,35
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",22,18
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",22,18
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",22,16
"{""type"": ""Point"", ""coordinates"": [-73.97265183,40.68753406]}",21,21
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",21,20
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",21,22
"{""type"": ""Point"", ""coordinates"": [-73.944024,40.711863]}",21,27
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",21,21
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",21,19
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",21,27
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",21,26
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",21,15
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",21,18
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",21,25
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",21,21
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",20,19
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",20,15
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",20,24
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",20,23
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",20,15
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",20,13
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",20,20
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",20,18
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",20,25
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",20,36
"{""type"": ""Point"", ""coordinates"": [-73.9814832,40.6751622]}",20,15
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",20,24
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",19,18
"{""type"": ""Point"", ""coordinates"": [-73.97288918,40.79017948]}",19,25
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",19,15
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",19,17
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",19,19
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",19,28
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",19,19
"{""type"": ""Point"", ""coordinates"": [-73.962408,40.678045]}",19,23
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",19,25
"{""type"": ""Point"", ""coordinates"": [-73.94016171,40.70767788]}",19,26
"{""type"": ""Point"", ""coordinates"": [-73.97791,40.751581]}",19,36
"{""type"": ""Point"", ""coordinates"": [-73.9671457,40.6740123]}",19,17
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",19,7
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",19,15
"{""type"": ""Point"", ""coordinates"": [-73.95739,40.71469]}",19,18
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",19,27
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",19,13
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",19,31
"{""type"": ""Point"", ""coordinates"": [-73.98154004,40.6792788]}",19,15
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",18,20
"{""type"": ""Point"", ""coordinates"": [-73.95380904,40.6851443]}",18,16
"{""type"": ""Point"", ""coordinates"": [-73.9504154,40.72179134]}",18,12
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",18,26
"{""type"": ""Point"", ""coordinates"": [-73.95095259,40.70877084]}",18,19
"{""type"": ""Point"", ""coordinates"": [-73.9710097,40.6809741]}",18,21
"{""type"": ""Point"", ""coordinates"": [-73.9448625,40.70870368]}",18,15
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",18,28
"{""type"": ""Point"", ""coordinates"": [-73.99785768,40.6746957]}",18,19
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",18,18
"{""type"": ""Point"", ""coordinates"": [-73.9771834,40.79025417]}",18,18
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",18,12
"{""type"": ""Point"", ""coordinates"": [-73.95921931,40.72248189]}",18,14
"{""type"": ""Point"", ""coordinates"": [-73.93756926,40.69681963]}",18,17
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",17,25
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",17,18
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",17,20
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",17,9
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",17,15
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",17,17
"{""type"": ""Point"", ""coordinates"": [-73.946041,40.7779453]}",17,10
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",17,21
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",17,11
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",17,27
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",17,17
