geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",123,120
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",123,121
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",120,119
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",119,119
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",119,112
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",117,119
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",116,129
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",116,113
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",116,124
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",116,103
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",116,119
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",116,121
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",115,133
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",115,113
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",115,115
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",114,113
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",113,111
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",111,102
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",111,110
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",111,114
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",111,114
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",111,110
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",111,107
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",110,91
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",109,105
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",109,79
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",108,120
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",108,106
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",108,114
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",107,107
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",106,112
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",105,95
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",105,116
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",105,105
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",104,105
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",104,105
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",104,121
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",102,101
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",102,96
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",101,109
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",101,97
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",101,103
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",100,101
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",100,107
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",99,111
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",99,95
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",99,103
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",99,105
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",98,93
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",97,97
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",97,96
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",97,100
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",94,95
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",94,73
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",93,82
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",92,90
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",92,90
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",91,89
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",90,90
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",89,87
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",89,78
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",88,90
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",87,86
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",87,89
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",87,79
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",87,86
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",86,86
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",86,95
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",85,86
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",85,77
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",85,78
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",85,85
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",85,83
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",84,84
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",84,88
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",83,83
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",83,78
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",81,74
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",81,88
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",81,82
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",81,79
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",80,86
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",80,73
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",79,78
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",79,76
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",79,82
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",78,69
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",78,76
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",77,82
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",77,80
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",77,77
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",75,69
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",75,66
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",75,52
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",75,87
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",75,71
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",74,88
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",74,76
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",74,75
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",74,72
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",74,68
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",72,74
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",71,59
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",71,71
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",70,91
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",70,66
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",70,67
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",70,73
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",70,58
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",70,70
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",69,59
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",69,88
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",69,63
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",68,65
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",66,69
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",65,70
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",65,75
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",65,56
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",65,62
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",64,65
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",64,69
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",64,58
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",64,64
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",64,66
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",63,66
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",63,69
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",63,74
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",62,59
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",62,63
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",62,70
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",62,55
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",62,67
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",61,53
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",61,64
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",61,60
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",60,61
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",60,61
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",59,52
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",59,46
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",59,73
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",59,53
"{""type"": ""Point"", ""coordinates"": [-73.9607082,40.8067581]}",58,53
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",58,67
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",58,90
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",58,54
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",57,64
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",57,69
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",57,59
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",57,54
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",57,55
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",57,58
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",56,55
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",56,69
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",55,54
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",55,67
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",55,64
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",54,57
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",54,65
"{""type"": ""Point"", ""coordinates"": [-73.9383,40.7923272]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",53,44
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",53,67
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",53,52
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",52,75
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",52,58
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",52,75
"{""type"": ""Point"", ""coordinates"": [-73.955327,40.7835016]}",51,42
"{""type"": ""Point"", ""coordinates"": [-73.9125551,40.7747878]}",51,47
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",51,56
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",51,48
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",51,46
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",50,50
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",50,48
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",50,50
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",50,41
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",50,72
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",50,40
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",50,37
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",50,67
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",49,59
"{""type"": ""Point"", ""coordinates"": [-73.9518776,40.8114323]}",49,33
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",49,53
"{""type"": ""Point"", ""coordinates"": [-73.95242929,40.78948542]}",49,48
"{""type"": ""Point"", ""coordinates"": [-73.98352355,40.6728155]}",49,48
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",49,44
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",49,58
"{""type"": ""Point"", ""coordinates"": [-73.973984,40.730563]}",48,49
"{""type"": ""Point"", ""coordinates"": [-73.971518,40.766368]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",48,55
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",48,59
"{""type"": ""Point"", ""coordinates"": [-73.946041,40.7779453]}",47,48
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",47,39
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",47,46
"{""type"": ""Point"", ""coordinates"": [-73.9590255,40.8143256]}",47,39
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",47,54
