geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",69,70
"{""type"": ""Point"", ""coordinates"": [-73.98808416,40.74854862]}",68,63
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",67,57
"{""type"": ""Point"", ""coordinates"": [-73.983293,40.741459]}",67,63
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",66,72
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",66,61
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",66,55
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",65,59
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",65,54
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",65,78
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",64,65
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",64,57
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",64,68
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",63,80
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",63,55
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",62,62
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",62,64
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",62,59
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",62,62
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",62,39
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",62,57
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",61,72
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",61,66
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",61,49
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",61,55
"{""type"": ""Point"", ""coordinates"": [-74.00412083,40.7252557]}",61,46
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",61,50
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",60,64
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",60,56
"{""type"": ""Point"", ""coordinates"": [-73.977706,40.751873]}",60,51
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",60,44
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",59,58
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",59,58
"{""type"": ""Point"", ""coordinates"": [-73.99468482,40.75058535]}",59,69
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",59,67
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",59,48
"{""type"": ""Point"", ""coordinates"": [-73.98602213,40.74096374]}",59,62
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",59,58
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",59,48
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",59,39
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",59,57
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",59,67
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",58,62
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",58,40
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",58,58
"{""type"": ""Point"", ""coordinates"": [-73.9916,40.749156]}",58,74
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",58,63
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",58,55
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",58,57
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",58,71
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",57,70
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",57,59
"{""type"": ""Point"", ""coordinates"": [-73.99144871,40.74395411]}",57,60
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",57,65
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",57,47
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",57,41
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",56,53
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",55,63
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",55,55
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",55,58
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",55,63
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",55,36
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",54,60
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",54,56
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",54,61
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",53,47
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",53,54
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",53,34
"{""type"": ""Point"", ""coordinates"": [-73.99093085,40.75019995]}",53,51
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",53,55
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",53,66
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",53,60
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",52,51
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",51,50
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",51,58
"{""type"": ""Point"", ""coordinates"": [-73.98658032,40.75513557]}",51,44
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",51,65
"{""type"": ""Point"", ""coordinates"": [-73.98194829,40.7457121]}",51,61
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",50,50
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",50,32
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",50,46
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",50,44
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",50,44
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",50,48
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",49,45
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",49,45
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",49,70
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",49,49
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",49,47
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",48,41
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",48,57
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",48,42
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",48,35
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",47,53
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",47,46
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",47,62
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",46,55
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",46,41
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",46,36
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",46,46
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",46,48
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",46,39
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",45,36
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",44,49
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",44,50
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",44,34
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",44,39
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",44,51
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",44,32
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",44,49
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",43,38
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",43,41
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",43,51
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",43,49
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",43,52
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",42,48
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",42,35
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",42,28
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",41,41
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",41,44
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",41,58
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",41,46
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",40,34
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",40,38
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",40,57
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",40,37
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",40,35
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",40,41
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",40,29
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",39,28
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",39,39
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",39,45
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",39,54
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",39,33
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",39,35
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",39,41
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",38,42
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",38,43
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",38,35
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",38,33
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",38,37
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",38,49
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",38,28
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.98452729,40.76068327]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",37,33
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.95739,40.71469]}",37,25
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",37,33
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",37,44
"{""type"": ""Point"", ""coordinates"": [-73.97839676,40.6703837]}",37,29
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",37,41
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",36,39
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",36,30
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",36,30
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",36,43
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",36,46
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",36,33
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",36,24
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",36,41
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",35,30
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",35,29
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",35,26
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",35,36
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",34,29
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",34,26
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",34,35
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",34,34
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",33,38
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",33,40
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",33,29
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",33,26
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",33,26
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",33,31
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",33,37
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",33,27
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",32,36
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",32,41
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",32,26
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",32,32
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",32,46
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",32,39
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",32,29
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",31,25
"{""type"": ""Point"", ""coordinates"": [-73.94016171,40.70767788]}",31,32
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",31,44
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",31,28
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",31,26
"{""type"": ""Point"", ""coordinates"": [-73.957481,40.7857851]}",30,20
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",30,30
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",30,30
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",30,25
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",30,19
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",30,36
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",30,35
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",30,37
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",30,30
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",30,33
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",30,32
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",30,47
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",30,34
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",29,37
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",29,29
"{""type"": ""Point"", ""coordinates"": [-73.9710097,40.6809741]}",29,34
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",29,29
"{""type"": ""Point"", ""coordinates"": [-73.98759104,40.6864442]}",29,12
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",29,26
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",29,28
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",29,19
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",29,28
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",29,22
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",29,30
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",28,30
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",28,35
"{""type"": ""Point"", ""coordinates"": [-74.00016545,40.71117416]}",28,27
"{""type"": ""Point"", ""coordinates"": [-73.96023854,40.68900443]}",28,32
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",28,19
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",28,41
"{""type"": ""Point"", ""coordinates"": [-73.9680438,40.6794388]}",28,32
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",28,20
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",28,24
"{""type"": ""Point"", ""coordinates"": [-73.94752622,40.72481256]}",28,22
"{""type"": ""Point"", ""coordinates"": [-73.97637606,40.66514682]}",27,25
"{""type"": ""Point"", ""coordinates"": [-73.98352355,40.6728155]}",27,26
"{""type"": ""Point"", ""coordinates"": [-73.94803392,40.77536905]}",27,27
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",27,29
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",27,28
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",27,28
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",27,24
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",27,34
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",27,25
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",27,20
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",27,24
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",27,31
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",27,39
"{""type"": ""Point"", ""coordinates"": [-73.9596082,40.6765198]}",27,30
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",27,25
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",26,36
"{""type"": ""Point"", ""coordinates"": [-73.99318208,40.6829151]}",26,22
"{""type"": ""Point"", ""coordinates"": [-73.98396846,40.663779]}",26,25
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",26,27
"{""type"": ""Point"", ""coordinates"": [-73.96818053,40.8021174]}",26,27
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",26,19
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",26,26
"{""type"": ""Point"", ""coordinates"": [-73.9590255,40.8143256]}",26,24
"{""type"": ""Point"", ""coordinates"": [-73.974124,40.7941654]}",26,24
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",26,33
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",26,20
"{""type"": ""Point"", ""coordinates"": [-73.96968902,40.68764484]}",26,27
"{""type"": ""Point"", ""coordinates"": [-73.95484712,40.72079821]}",26,30
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",26,33
"{""type"": ""Point"", ""coordinates"": [-73.9125551,40.7747878]}",26,18
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",26,24
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",26,30
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",26,29
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",26,31
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",26,15
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",26,24
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",25,21
"{""type"": ""Point"", ""coordinates"": [-73.962408,40.678045]}",25,34
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",25,33
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",25,22
"{""type"": ""Point"", ""coordinates"": [-73.99383324,40.686371]}",25,26
"{""type"": ""Point"", ""coordinates"": [-73.98199886,40.6662078]}",25,28
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",25,32
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",25,20
"{""type"": ""Point"", ""coordinates"": [-73.97493121,40.68981035]}",25,19
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",25,21
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",25,32
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",24,25
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",24,27
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",24,31
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",24,23
