geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99529885,40.74487634]}",187,189
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",184,186
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",184,185
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",181,185
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",180,182
"{""type"": ""Point"", ""coordinates"": [-73.99144871,40.74395411]}",179,179
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",179,172
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",179,177
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",178,166
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",178,179
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",177,159
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",176,172
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",172,161
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",171,168
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",167,163
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",165,174
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",165,170
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",165,177
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",164,163
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",163,151
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",163,164
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",162,156
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",161,166
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",160,170
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",160,155
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",159,167
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",159,162
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",156,163
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",156,162
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",156,150
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",155,157
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",154,155
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",154,160
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",153,143
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",152,151
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",150,152
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",150,145
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",150,146
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",149,147
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",148,151
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",148,142
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",146,136
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",146,136
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",146,146
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",145,141
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",144,149
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",144,149
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",143,141
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",142,137
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",142,133
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",142,142
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",141,139
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",141,138
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",141,134
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",140,138
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",140,162
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",140,126
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",140,141
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",140,133
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",139,139
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",139,138
"{""type"": ""Point"", ""coordinates"": [-73.98379855,40.72621788]}",139,188
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",139,155
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",138,134
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",138,144
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",137,138
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",137,140
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",137,135
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",137,137
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",137,137
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",135,140
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",133,133
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",132,124
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",132,135
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",132,136
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",132,126
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",131,131
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",131,138
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",131,125
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",131,109
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",129,132
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",128,123
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",128,120
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",128,129
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",128,125
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",127,128
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",127,126
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",127,125
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",126,126
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",125,131
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",125,123
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",124,121
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",124,113
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",123,127
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",123,107
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",123,127
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",123,106
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",122,136
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",122,120
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",122,124
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",121,124
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",121,119
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",120,118
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",120,121
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",120,144
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",119,118
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",119,111
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",119,129
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",118,139
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",117,118
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",117,117
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",116,153
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",116,124
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",116,119
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",115,107
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",115,114
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",114,95
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",112,116
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",112,112
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",111,112
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",111,117
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",110,103
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",109,108
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",108,109
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",107,105
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",107,107
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",106,108
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",106,104
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",106,111
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",105,106
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",104,104
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",104,88
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",102,99
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",101,123
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",101,99
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",101,101
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",100,104
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",100,100
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",99,101
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",98,99
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",98,113
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",98,124
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",98,98
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",97,126
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",97,93
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",97,102
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",97,97
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",96,98
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",95,97
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",95,98
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",94,87
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",93,92
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",93,107
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",93,102
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",92,92
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",92,80
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",91,90
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",91,91
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",91,103
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",91,94
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",91,91
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",90,88
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",90,88
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",89,58
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",89,92
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",88,71
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",87,80
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",86,85
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",86,87
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",86,86
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",85,84
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",84,73
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",84,87
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",83,82
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",83,77
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",82,81
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",82,76
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",82,79
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",82,74
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",81,78
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",81,81
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",80,84
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",79,67
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",79,78
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",78,72
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",78,74
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",78,92
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",77,80
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",77,73
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",77,77
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",77,80
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",76,79
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",76,69
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",75,91
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",75,94
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",75,101
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",75,74
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",75,125
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",74,61
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",74,72
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",73,68
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",73,75
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",73,76
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",73,77
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",72,75
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",72,79
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",72,82
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",71,62
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",71,73
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",71,66
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",71,76
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",70,78
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",70,92
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",70,68
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",70,61
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",70,57
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",70,79
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",69,69
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",69,79
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",68,71
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",68,52
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",68,70
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",68,78
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",67,69
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",67,70
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",67,68
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",66,72
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",66,65
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",66,53
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",66,53
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",65,89
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",65,53
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",65,59
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",65,66
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",64,61
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",64,57
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",63,48
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",63,62
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",63,84
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",63,61
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",62,50
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",62,80
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",61,72
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",61,58
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",61,56
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",60,65
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",60,57
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",59,62
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",59,63
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",59,68
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",58,49
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",58,55
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",57,47
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",57,56
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",57,55
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",57,69
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",57,60
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",56,55
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",56,58
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",55,55
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",55,54
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",55,70
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",55,55
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",55,69
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",54,62
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",54,52
"{""type"": ""Point"", ""coordinates"": [-73.9452087,40.808442]}",54,46
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",54,49
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",53,58
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",53,57
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",53,55
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",53,57
"{""type"": ""Point"", ""coordinates"": [-73.973736,40.697787]}",53,40
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",53,54
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",53,59
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",52,55
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",52,51
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",52,41
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",52,45
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",51,39
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",51,48
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",51,56
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",51,58
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",50,47
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",50,66
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",50,48
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",50,45
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",49,46
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",49,42
"{""type"": ""Point"", ""coordinates"": [-73.9383,40.7923272]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",49,49
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",49,56
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.9596082,40.6765198]}",48,43
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",48,52
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",48,51
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.9125551,40.7747878]}",48,50
