geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-74.00138497,40.74102151]}",158,159
"{""type"": ""Point"", ""coordinates"": [-74.00197139,40.7454973]}",156,145
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",155,140
"{""type"": ""Point"", ""coordinates"": [-73.977706,40.751873]}",154,144
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",153,151
"{""type"": ""Point"", ""coordinates"": [-74.007756,40.746745]}",149,124
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",148,144
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",145,166
"{""type"": ""Point"", ""coordinates"": [-73.99529885,40.74487634]}",144,127
"{""type"": ""Point"", ""coordinates"": [-73.98955109,40.7403432]}",142,149
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",142,142
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",141,152
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",141,140
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",140,157
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",139,151
"{""type"": ""Point"", ""coordinates"": [-73.99724901,40.72210379]}",139,143
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",138,139
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",137,135
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",137,123
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",136,129
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",136,133
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",135,135
"{""type"": ""Point"", ""coordinates"": [-73.99456405,40.73971301]}",135,147
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",134,121
"{""type"": ""Point"", ""coordinates"": [-73.98918629,40.74286877]}",133,129
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",130,121
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",129,119
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",128,128
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",127,128
"{""type"": ""Point"", ""coordinates"": [-73.99468482,40.75058535]}",126,129
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",126,108
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",126,119
"{""type"": ""Point"", ""coordinates"": [-73.98848395,40.74901271]}",125,127
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",125,109
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",124,127
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",124,106
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",122,96
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",120,137
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",119,128
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",119,115
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",119,111
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",119,117
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",118,122
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",118,122
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",116,91
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",116,113
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",115,108
"{""type"": ""Point"", ""coordinates"": [-73.99379025,40.72743423]}",113,117
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",112,115
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",112,114
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",112,121
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",112,120
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",112,109
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",110,102
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",110,89
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",109,104
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",109,106
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",108,107
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",108,114
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",106,111
"{""type"": ""Point"", ""coordinates"": [-73.983293,40.741459]}",106,121
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",105,115
"{""type"": ""Point"", ""coordinates"": [-73.98452729,40.76068327]}",105,108
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",104,101
"{""type"": ""Point"", ""coordinates"": [-73.98602213,40.74096374]}",104,96
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",104,101
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",102,99
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",102,111
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",102,103
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",102,102
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",102,97
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",102,93
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",102,103
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",101,108
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",100,104
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",100,95
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",99,92
"{""type"": ""Point"", ""coordinates"": [-73.98658032,40.75513557]}",99,90
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",98,97
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",97,97
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",96,86
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",96,94
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",95,87
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",95,80
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",95,83
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",94,95
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",94,96
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",94,94
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",93,92
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",93,95
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",92,88
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",92,90
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",92,95
"{""type"": ""Point"", ""coordinates"": [-73.99144871,40.74395411]}",92,91
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",91,84
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",91,86
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",91,109
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",90,91
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",90,99
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",90,87
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",89,91
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",89,91
"{""type"": ""Point"", ""coordinates"": [-73.993934,40.751551]}",89,106
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",88,89
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",88,88
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",88,98
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",87,79
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",87,99
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",87,67
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",87,102
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",86,89
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",86,93
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",85,87
"{""type"": ""Point"", ""coordinates"": [-73.99093085,40.75019995]}",84,104
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",84,80
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",84,76
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",84,80
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",84,90
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",84,87
"{""type"": ""Point"", ""coordinates"": [-73.98808416,40.74854862]}",84,99
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",83,72
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",83,95
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",83,82
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",83,68
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",82,84
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",82,89
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",81,92
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",81,49
"{""type"": ""Point"", ""coordinates"": [-73.9916,40.749156]}",81,100
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",80,77
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",79,100
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",79,70
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",78,80
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",78,76
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",78,79
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",76,83
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",75,68
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",75,80
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",74,73
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",74,73
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",74,64
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",74,62
"{""type"": ""Point"", ""coordinates"": [-73.97637606,40.66514682]}",74,66
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",74,71
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",73,55
"{""type"": ""Point"", ""coordinates"": [-73.98194829,40.7457121]}",73,70
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",73,74
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",72,65
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",72,71
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",72,64
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",71,71
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",71,62
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",70,68
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",70,63
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",70,65
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",69,70
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",69,68
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",68,60
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",68,66
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",67,75
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",67,76
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",66,65
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",66,81
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",66,59
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",66,72
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",66,58
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",66,64
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",66,60
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",65,68
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",65,65
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",65,58
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",65,52
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",64,64
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",64,74
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",64,62
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",64,65
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",64,60
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",64,51
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",63,70
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",63,52
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",62,47
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",61,69
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",61,51
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",61,56
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",61,59
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",60,53
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",60,59
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",60,74
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",59,61
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",59,61
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",59,68
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",59,68
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",59,56
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",59,57
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",58,45
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",58,58
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",57,54
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",57,44
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",57,63
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",57,56
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",57,56
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",56,44
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",56,60
"{""type"": ""Point"", ""coordinates"": [-73.9605695,40.66314]}",56,39
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",56,41
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",56,60
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",56,59
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",56,48
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",55,60
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",55,51
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",55,57
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",55,71
"{""type"": ""Point"", ""coordinates"": [-73.98128127,40.78720869]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",54,56
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",53,50
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",53,59
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",53,47
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",53,58
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",53,51
"{""type"": ""Point"", ""coordinates"": [-73.98352355,40.6728155]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",53,54
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",52,57
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",52,50
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",52,53
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",51,54
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",51,52
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",51,62
"{""type"": ""Point"", ""coordinates"": [-73.957481,40.7857851]}",51,53
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",51,38
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",50,45
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",50,49
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",50,58
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",50,51
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",50,58
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",50,38
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",50,60
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",50,67
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",49,43
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",49,55
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",49,55
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",49,63
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",49,59
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",49,43
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",48,46
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",47,47
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",47,45
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",47,49
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",46,53
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",46,43
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",46,44
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",46,44
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",45,49
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",45,55
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",45,45
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",45,52
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",45,40
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",45,34
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",45,48
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",44,49
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",44,44
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",44,53
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",44,36
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",44,38
"{""type"": ""Point"", ""coordinates"": [-73.97839676,40.6703837]}",44,37
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",44,49
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",44,44
"{""type"": ""Point"", ""coordinates"": [-73.95095259,40.70877084]}",44,35
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",43,41
"{""type"": ""Point"", ""coordinates"": [-73.9430681,40.8107922]}",43,46
"{""type"": ""Point"", ""coordinates"": [-73.9631611,40.6737236]}",43,44
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.94782145,40.7961535]}",43,38
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",43,35
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",43,51
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",42,51
"{""type"": ""Point"", ""coordinates"": [-73.97567332,40.68094472]}",42,36
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",42,39
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",42,40
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",42,42
"{""type"": ""Point"", ""coordinates"": [-73.96818053,40.8021174]}",41,34
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",41,48
"{""type"": ""Point"", ""coordinates"": [-73.9671457,40.6740123]}",41,38
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",41,49
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",41,43
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",40,31
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",40,36
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",40,42
"{""type"": ""Point"", ""coordinates"": [-73.9680438,40.6794388]}",40,47
"{""type"": ""Point"", ""coordinates"": [-73.98396846,40.663779]}",40,44
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",39,42
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",39,48
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",39,39
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",39,39
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",39,40
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",39,37
"{""type"": ""Point"", ""coordinates"": [-73.921631,40.756913]}",39,45
"{""type"": ""Point"", ""coordinates"": [-73.97791,40.751581]}",39,49
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",39,38
"{""type"": ""Point"", ""coordinates"": [-73.98775226,40.6750705]}",38,42
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",38,41
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",38,37
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",38,33
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",38,39
"{""type"": ""Point"", ""coordinates"": [-73.99599099,40.6787242]}",38,31
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",38,44
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",38,44
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",37,39
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.96224618,40.7671284]}",37,34
"{""type"": ""Point"", ""coordinates"": [-73.9504154,40.72179134]}",37,32
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",37,28
"{""type"": ""Point"", ""coordinates"": [-73.95928168,40.68676793]}",37,39
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",36,31
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",36,41
