geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",56,51
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",55,71
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",55,47
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",55,52
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.98194829,40.7457121]}",54,43
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",54,53
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",53,51
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",53,61
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",53,59
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",53,61
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",53,46
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",52,56
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",52,59
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",52,41
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",52,52
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",51,40
"{""type"": ""Point"", ""coordinates"": [-73.98658032,40.75513557]}",51,58
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",51,50
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",51,47
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",50,58
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",50,49
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",50,47
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",50,47
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",50,57
"{""type"": ""Point"", ""coordinates"": [-73.98808416,40.74854862]}",49,70
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",49,57
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",49,50
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",49,47
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",49,58
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",49,52
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",48,61
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",48,43
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",48,22
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",48,45
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",47,52
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",47,45
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",47,60
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",47,49
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",46,42
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",46,43
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",46,43
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",46,44
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",46,45
"{""type"": ""Point"", ""coordinates"": [-73.99093085,40.75019995]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",46,41
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",45,43
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",45,55
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",45,49
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",45,34
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",45,61
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",44,36
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",44,46
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",44,50
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",44,40
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",43,34
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",43,48
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",43,33
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",43,36
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",43,36
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",42,40
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",42,40
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",42,43
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",42,39
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",41,40
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",41,47
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",41,49
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",40,46
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",40,51
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",39,35
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",39,42
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",39,33
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",39,35
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",39,33
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",39,41
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",39,41
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",38,35
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",38,41
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",38,49
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",38,36
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",37,32
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",37,44
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",37,39
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",37,27
"{""type"": ""Point"", ""coordinates"": [-73.9916,40.749156]}",37,53
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",37,35
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",36,36
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",36,31
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",36,32
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",36,25
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",35,33
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",35,31
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",35,30
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",35,31
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",35,41
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",35,43
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",35,37
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",35,36
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",35,35
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",35,38
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",35,35
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",35,34
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",34,36
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",34,34
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",34,23
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",34,38
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",34,35
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",33,29
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",33,29
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",33,38
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",32,29
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",32,25
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",32,36
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",32,23
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",32,33
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",32,35
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",31,28
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",31,31
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",31,25
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",30,24
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",30,36
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",30,25
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",30,23
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",30,32
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",29,41
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",29,26
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",29,25
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",29,20
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",29,32
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",29,27
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",29,30
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",29,27
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",28,25
"{""type"": ""Point"", ""coordinates"": [-73.97637606,40.66514682]}",28,26
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",28,24
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",28,25
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",28,22
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",28,44
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",28,26
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",28,26
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",28,31
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",28,30
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",28,17
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",27,25
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",27,29
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",27,32
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",26,33
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",26,21
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",26,13
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",26,19
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",26,37
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",26,26
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",26,26
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",26,33
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",26,27
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",25,26
"{""type"": ""Point"", ""coordinates"": [-73.93756926,40.69681963]}",25,26
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",25,21
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",25,30
"{""type"": ""Point"", ""coordinates"": [-73.974124,40.7941654]}",25,13
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",25,25
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",25,24
"{""type"": ""Point"", ""coordinates"": [-73.9559308,40.8038654]}",25,17
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",25,22
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",25,22
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",25,26
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",25,25
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",25,25
"{""type"": ""Point"", ""coordinates"": [-73.98452729,40.76068327]}",25,39
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.97839676,40.6703837]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",24,32
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",24,24
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",24,23
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",24,23
"{""type"": ""Point"", ""coordinates"": [-73.95380904,40.6851443]}",24,23
"{""type"": ""Point"", ""coordinates"": [-73.95095259,40.70877084]}",24,15
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",24,18
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",23,24
"{""type"": ""Point"", ""coordinates"": [-73.98396846,40.663779]}",23,18
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",23,23
"{""type"": ""Point"", ""coordinates"": [-73.96818053,40.8021174]}",23,22
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",23,26
"{""type"": ""Point"", ""coordinates"": [-73.94100005,40.71247661]}",23,20
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",23,20
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",23,32
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",23,21
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",23,24
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",22,24
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",22,18
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",22,14
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",22,26
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",22,17
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",22,23
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",22,22
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",22,22
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",22,22
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",22,33
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",21,21
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",21,19
"{""type"": ""Point"", ""coordinates"": [-73.95608,40.70934]}",21,21
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",21,19
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",21,25
"{""type"": ""Point"", ""coordinates"": [-73.94485918,40.7169811]}",21,23
"{""type"": ""Point"", ""coordinates"": [-73.94016171,40.70767788]}",21,28
"{""type"": ""Point"", ""coordinates"": [-73.99785267,40.6831164]}",21,24
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",21,24
"{""type"": ""Point"", ""coordinates"": [-73.97854971,40.6795766]}",20,19
"{""type"": ""Point"", ""coordinates"": [-73.952918,40.676368]}",20,21
"{""type"": ""Point"", ""coordinates"": [-73.97498696,40.75510267]}",20,22
"{""type"": ""Point"", ""coordinates"": [-73.97484126,40.6711978]}",20,19
"{""type"": ""Point"", ""coordinates"": [-73.9614583,40.68223166]}",20,16
"{""type"": ""Point"", ""coordinates"": [-73.944024,40.711863]}",20,19
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",20,20
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",20,22
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",20,30
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",20,31
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",20,12
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",20,21
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",20,16
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",20,21
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",19,27
"{""type"": ""Point"", ""coordinates"": [-73.9641,40.8082]}",19,13
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",19,19
"{""type"": ""Point"", ""coordinates"": [-73.94782145,40.7961535]}",19,13
"{""type"": ""Point"", ""coordinates"": [-73.99383324,40.686371]}",19,21
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",19,27
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",19,22
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",19,15
"{""type"": ""Point"", ""coordinates"": [-73.96579,40.6769694]}",19,13
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",19,18
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",19,18
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",19,18
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",19,27
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",19,32
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",19,23
"{""type"": ""Point"", ""coordinates"": [-73.98199886,40.6662078]}",19,21
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",19,16
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",19,11
"{""type"": ""Point"", ""coordinates"": [-73.99990419,40.6828003]}",19,8
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",19,21
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",19,14
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",19,19
"{""type"": ""Point"", ""coordinates"": [-73.95921931,40.72248189]}",18,23
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",18,20
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",18,14
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",18,19
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",18,17
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",18,14
"{""type"": ""Point"", ""coordinates"": [-73.95643107,40.6906495]}",18,17
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",18,19
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",18,22
"{""type"": ""Point"", ""coordinates"": [-73.94976519,40.70538077]}",18,9
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",18,16
"{""type"": ""Point"", ""coordinates"": [-73.94818595,40.70411791]}",18,7
