geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",47,47
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",46,51
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",45,41
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",45,35
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",45,47
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",45,45
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",44,48
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",44,54
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",44,46
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",43,52
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",42,36
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",42,56
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",42,39
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",42,37
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",41,52
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",41,41
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",41,59
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",41,52
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",41,47
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",40,30
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",40,37
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",39,39
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",39,37
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",39,39
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",39,35
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",39,42
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",38,34
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",38,35
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",38,31
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",37,21
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",37,36
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",37,24
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",37,32
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",37,35
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",37,37
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",36,53
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",36,33
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",36,45
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",35,32
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",35,41
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",35,24
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",35,34
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",35,28
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",35,28
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",35,33
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",35,42
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",34,37
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",34,34
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",34,32
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",34,47
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",34,37
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",33,34
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",33,27
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",33,29
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",32,21
"{""type"": ""Point"", ""coordinates"": [-73.98889957,40.73223272]}",32,29
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",32,28
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",32,39
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",32,33
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",32,37
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",32,32
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",31,36
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",31,34
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",31,32
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",31,30
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",31,35
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",30,22
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",30,38
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",30,18
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",30,43
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",30,24
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",30,26
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",30,35
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",29,32
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",29,22
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",29,32
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",29,23
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",29,19
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",29,27
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",29,29
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",29,26
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",29,28
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",28,23
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",28,32
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",27,23
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",27,37
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",27,28
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",27,24
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",27,24
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",27,25
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",27,34
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",27,34
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",27,24
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",27,31
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",27,25
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",26,24
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",26,34
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",26,23
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",26,28
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",26,21
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",26,33
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",26,39
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",26,23
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",26,22
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",26,26
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",25,27
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",25,30
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",25,21
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",25,36
"{""type"": ""Point"", ""coordinates"": [-73.94752622,40.72481256]}",25,15
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",25,25
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",25,19
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",25,36
"{""type"": ""Point"", ""coordinates"": [-73.973736,40.697787]}",24,12
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",24,35
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",24,33
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",24,21
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",24,31
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",24,22
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",24,27
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",24,21
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",24,19
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",24,27
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",24,32
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",23,31
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",23,20
"{""type"": ""Point"", ""coordinates"": [-73.96223558,40.69363137]}",23,15
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",23,35
"{""type"": ""Point"", ""coordinates"": [-73.95242929,40.78948542]}",23,19
"{""type"": ""Point"", ""coordinates"": [-73.9125551,40.7747878]}",23,26
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",23,21
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",23,29
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",23,14
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",23,23
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",23,23
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",23,19
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",23,26
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",22,24
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",22,19
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",22,28
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",22,29
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",22,23
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",22,32
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",22,19
"{""type"": ""Point"", ""coordinates"": [-73.96224618,40.7671284]}",22,18
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",21,19
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",21,30
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",21,23
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",21,21
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",21,20
"{""type"": ""Point"", ""coordinates"": [-73.95380904,40.6851443]}",21,17
"{""type"": ""Point"", ""coordinates"": [-73.94803392,40.77536905]}",21,23
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",21,31
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",21,18
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",21,22
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",20,25
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",20,34
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",20,24
"{""type"": ""Point"", ""coordinates"": [-73.973984,40.730563]}",20,25
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",20,16
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",20,22
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",20,16
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",20,19
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",20,12
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",20,21
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",20,25
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",20,20
"{""type"": ""Point"", ""coordinates"": [-73.9596082,40.6765198]}",19,21
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",19,20
"{""type"": ""Point"", ""coordinates"": [-73.925921,40.761584]}",19,19
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",19,23
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",19,22
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",19,30
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",19,19
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",19,9
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",19,14
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",19,16
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",19,25
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",18,23
