geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",56,57
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",56,49
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",55,50
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",54,51
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",54,72
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",54,45
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",54,55
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",54,51
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",54,48
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",53,49
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",53,51
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",53,60
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",53,50
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",53,49
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",53,54
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",53,56
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",52,50
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",52,46
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",52,51
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",52,51
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",52,47
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",52,39
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",52,62
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",52,61
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",52,45
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",51,55
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",51,57
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",51,50
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",51,54
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",50,48
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",50,50
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",50,48
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",49,45
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",49,34
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",49,42
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",49,54
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",48,40
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.96023854,40.68900443]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",48,44
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",48,44
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",47,48
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",47,55
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",47,39
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",47,62
"{""type"": ""Point"", ""coordinates"": [-73.971518,40.766368]}",46,51
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",46,44
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",46,41
"{""type"": ""Point"", ""coordinates"": [-73.97791,40.751581]}",46,60
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",46,52
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",46,40
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",46,51
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",46,31
"{""type"": ""Point"", ""coordinates"": [-73.97493121,40.68981035]}",46,36
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",45,43
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",45,42
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",45,38
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",45,58
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",45,49
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",45,51
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",45,45
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",44,57
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",44,39
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.95484712,40.72079821]}",44,40
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",44,47
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",44,46
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",43,46
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",43,45
"{""type"": ""Point"", ""coordinates"": [-73.97854971,40.6795766]}",43,42
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",42,46
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",42,31
"{""type"": ""Point"", ""coordinates"": [-73.94752622,40.72481256]}",42,42
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",42,47
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",41,41
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",41,38
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",41,49
"{""type"": ""Point"", ""coordinates"": [-73.957481,40.7857851]}",41,41
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",41,37
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",41,49
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",41,55
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",40,34
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",40,29
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",40,41
"{""type"": ""Point"", ""coordinates"": [-73.97567332,40.68094472]}",40,43
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",40,52
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",40,34
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",40,39
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",40,38
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",40,30
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",40,44
"{""type"": ""Point"", ""coordinates"": [-73.962658,40.759125]}",39,41
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",39,42
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",39,36
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",39,46
"{""type"": ""Point"", ""coordinates"": [-73.974124,40.7941654]}",38,39
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",38,34
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",38,36
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",38,33
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",38,50
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",38,35
"{""type"": ""Point"", ""coordinates"": [-73.95380904,40.6851443]}",38,36
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",38,47
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",38,45
"{""type"": ""Point"", ""coordinates"": [-73.952918,40.676368]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",38,35
"{""type"": ""Point"", ""coordinates"": [-73.9680438,40.6794388]}",37,34
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",37,33
"{""type"": ""Point"", ""coordinates"": [-73.962408,40.678045]}",37,37
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",37,37
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",37,36
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",37,41
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",37,41
"{""type"": ""Point"", ""coordinates"": [-73.9448625,40.70870368]}",37,36
"{""type"": ""Point"", ""coordinates"": [-73.95739,40.71469]}",37,34
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",37,45
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",37,36
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",36,37
"{""type"": ""Point"", ""coordinates"": [-73.97519523,40.6793307]}",36,36
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",36,27
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",36,30
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",36,39
"{""type"": ""Point"", ""coordinates"": [-73.97265183,40.68753406]}",36,41
"{""type"": ""Point"", ""coordinates"": [-73.98775226,40.6750705]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",36,34
"{""type"": ""Point"", ""coordinates"": [-73.96223558,40.69363137]}",36,32
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",36,35
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",36,34
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",36,44
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",35,30
"{""type"": ""Point"", ""coordinates"": [-73.97637606,40.66514682]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",35,32
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",35,30
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.95095259,40.70877084]}",35,34
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",35,26
"{""type"": ""Point"", ""coordinates"": [-73.94910336,40.71335226]}",35,40
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.9430681,40.8107922]}",34,32
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",34,39
"{""type"": ""Point"", ""coordinates"": [-73.93756926,40.69681963]}",34,38
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",34,35
