geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",74,72
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",74,70
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",74,76
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",74,66
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",73,72
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",73,73
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",73,71
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",73,75
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",73,70
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",72,80
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",72,83
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",70,69
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",70,68
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",69,53
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",69,65
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",68,71
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",68,59
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",68,64
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",68,69
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",68,67
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",67,78
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",67,68
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",67,79
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",67,66
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",67,67
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",66,65
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",66,80
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",66,76
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",64,63
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",64,81
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",64,56
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",64,47
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",64,64
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",63,65
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",63,61
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",63,76
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",62,59
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",62,63
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",62,56
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",62,68
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",61,75
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",61,45
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",60,66
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",60,81
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",60,50
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",59,59
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",59,57
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",59,51
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",59,71
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",59,63
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",58,57
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",58,59
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",58,45
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",58,65
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",58,55
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",57,53
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",57,75
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",56,52
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",56,58
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",56,57
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",56,52
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",55,53
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",55,53
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",55,47
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",55,49
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",54,56
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",54,40
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",54,61
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",54,56
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",53,65
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",52,53
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",52,49
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",52,50
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",52,55
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",52,48
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",52,54
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",51,48
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",51,46
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",51,50
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",51,54
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",50,63
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",49,44
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",49,49
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",49,56
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",49,53
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",49,48
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",48,46
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",48,39
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",47,47
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",47,43
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",47,41
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",47,46
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",46,38
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",45,38
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",45,26
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",45,59
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",45,47
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",45,40
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",43,38
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",43,49
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",43,34
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",43,45
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",43,53
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",43,47
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",42,39
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",42,37
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",42,38
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",42,36
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",41,37
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",41,47
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",41,30
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",41,42
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",40,39
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",39,43
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",39,45
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",39,38
"{""type"": ""Point"", ""coordinates"": [-73.973736,40.697787]}",38,29
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",38,48
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",38,43
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",38,39
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",37,34
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",37,47
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",37,29
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",37,38
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",37,50
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",37,38
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",37,41
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",37,47
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",37,48
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",36,33
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",36,35
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",36,53
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",36,27
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",36,40
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",36,39
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",36,39
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",35,25
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",35,27
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",35,38
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",35,49
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",35,44
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",35,47
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",35,34
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",34,37
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",34,42
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",34,28
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",34,35
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",33,33
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",33,38
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",32,40
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",32,29
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",32,26
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",32,41
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",32,27
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",32,32
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",31,28
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",31,29
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",31,29
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",31,40
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",31,28
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",31,23
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",30,35
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",30,30
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",30,22
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",30,31
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",30,25
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",29,24
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",29,30
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",29,32
"{""type"": ""Point"", ""coordinates"": [-73.94803392,40.77536905]}",29,22
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",29,27
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",29,21
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",29,36
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",29,28
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",29,28
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",29,31
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",29,31
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",28,30
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",28,28
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",28,23
"{""type"": ""Point"", ""coordinates"": [-73.96644925,40.8008363]}",28,20
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",28,34
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",28,35
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",28,34
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",28,30
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",28,33
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",28,25
"{""type"": ""Point"", ""coordinates"": [-73.97567332,40.68094472]}",27,15
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",27,27
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",27,27
"{""type"": ""Point"", ""coordinates"": [-73.97431458,40.68539567]}",27,19
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",27,26
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",27,22
"{""type"": ""Point"", ""coordinates"": [-73.9383,40.7923272]}",27,22
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",27,30
"{""type"": ""Point"", ""coordinates"": [-73.962408,40.678045]}",27,26
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",27,34
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",26,27
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",26,25
"{""type"": ""Point"", ""coordinates"": [-73.9490782,40.8025566]}",26,13
