geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",134,137
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",133,147
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",133,148
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",131,136
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",131,124
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",131,139
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",130,127
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",130,120
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",130,129
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",130,114
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",130,120
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",129,129
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",129,131
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",129,126
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",128,128
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",127,124
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",126,129
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",125,138
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",124,110
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",124,137
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",123,126
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",123,134
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",123,110
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",123,113
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",122,125
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",121,111
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",120,114
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",120,119
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",120,116
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",119,52
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",119,121
"{""type"": ""Point"", ""coordinates"": [-73.98379855,40.72621788]}",119,163
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",119,125
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",119,122
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",118,117
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",118,126
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",117,112
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",117,119
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",116,118
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",115,103
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",115,126
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",115,125
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",114,103
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",114,90
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",114,133
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",114,124
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",113,122
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",113,104
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",111,103
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",110,130
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",110,108
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",109,95
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",109,98
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",109,116
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",108,104
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",108,123
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",107,136
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",106,97
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",106,120
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",106,104
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",106,128
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",106,109
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",105,109
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",105,80
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",105,111
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",103,108
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",103,115
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",102,67
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",101,98
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",100,85
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",100,130
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",99,99
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",99,102
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",98,110
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",98,82
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",98,74
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",98,100
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",97,95
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",97,94
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",97,98
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",96,77
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",96,112
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",96,98
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",95,96
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",95,94
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",95,100
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",95,94
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",94,83
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",94,97
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",93,84
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",92,85
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",92,110
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",92,94
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",91,87
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",90,92
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",90,49
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",90,82
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",87,99
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",87,82
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",87,67
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",86,105
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",86,99
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",86,104
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",86,63
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",85,112
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",85,84
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",85,81
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",84,109
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",83,100
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",83,92
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",82,82
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",82,78
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",82,88
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",81,79
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",81,78
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",81,70
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",80,94
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",80,87
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",80,96
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",80,99
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",79,122
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",79,76
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",79,77
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",79,80
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",78,101
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",77,92
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",77,59
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",76,91
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",76,97
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",75,76
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",75,84
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",75,83
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",75,95
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",74,70
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",73,74
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",73,76
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",73,73
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",73,54
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",72,68
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",72,64
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",72,69
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",72,68
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",72,78
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",71,69
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",71,69
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",70,65
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",70,95
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",70,66
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",69,70
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",69,85
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",69,66
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",68,99
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",68,32
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",68,80
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",67,56
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",67,53
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",67,78
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",67,64
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",66,63
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",66,69
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",65,74
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",65,65
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",64,63
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",64,59
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",64,63
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",63,65
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",63,53
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",63,75
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",63,54
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",62,74
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",62,82
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",62,63
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",62,60
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",62,55
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",61,57
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",61,69
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",61,64
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",60,54
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",60,62
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",59,62
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",59,64
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",59,56
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",59,57
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",59,66
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",59,49
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",58,67
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",58,56
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",57,36
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",57,54
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",57,53
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",56,70
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",56,28
"{""type"": ""Point"", ""coordinates"": [-73.98362464,40.69474881]}",56,38
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",56,67
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",56,61
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",56,58
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",56,62
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",55,59
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",55,45
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",55,51
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",55,56
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",54,42
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",54,54
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",54,60
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",53,74
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",53,52
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",53,45
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",53,85
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",53,49
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",53,50
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",53,60
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",52,72
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",52,42
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",52,51
"{""type"": ""Point"", ""coordinates"": [-73.991454,40.700469]}",52,32
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",52,62
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",52,39
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",52,58
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",51,65
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",51,53
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",51,43
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",51,47
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",51,56
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",51,41
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",51,35
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",51,50
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",50,53
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",50,40
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",49,54
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",48,56
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",48,65
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",47,34
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",46,26
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",46,58
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",46,49
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",45,39
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",45,42
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",45,45
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",45,48
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",45,49
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",44,43
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",44,43
"{""type"": ""Point"", ""coordinates"": [-73.96060712,40.7699426]}",44,33
"{""type"": ""Point"", ""coordinates"": [-73.946041,40.7779453]}",44,31
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",44,39
"{""type"": ""Point"", ""coordinates"": [-73.955327,40.7835016]}",44,37
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",44,46
"{""type"": ""Point"", ""coordinates"": [-73.973984,40.730563]}",43,38
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",43,38
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",43,36
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",43,40
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",43,43
"{""type"": ""Point"", ""coordinates"": [-73.97839676,40.6703837]}",42,31
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.9647628,40.68851534]}",42,58
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",42,34
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",42,31
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",42,42
"{""type"": ""Point"", ""coordinates"": [-73.9422369,40.71907891]}",42,32
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",41,43
