geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.983293,40.741459]}",354,355
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",349,356
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",344,310
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",344,342
"{""type"": ""Point"", ""coordinates"": [-73.98067966,40.72966729]}",342,436
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",342,347
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",339,300
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",338,348
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",336,354
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",335,350
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",335,321
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",333,345
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",332,289
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",332,378
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",331,329
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",327,294
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",326,381
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",324,312
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",323,364
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",318,319
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",317,309
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",316,321
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",315,314
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",315,251
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",315,307
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",313,310
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",312,319
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",306,302
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",304,297
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",303,310
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",302,318
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",299,296
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",299,280
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",297,292
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",297,300
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",295,296
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",294,282
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",292,287
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",292,288
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",292,314
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",290,286
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",290,269
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",290,282
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",290,287
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",289,289
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",288,282
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",288,306
"{""type"": ""Point"", ""coordinates"": [-73.98379855,40.72621788]}",288,343
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",285,295
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",284,292
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",283,265
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",283,230
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",282,287
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",282,268
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",282,299
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",281,259
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",281,259
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",277,266
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",276,274
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",273,286
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",271,286
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",270,278
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",269,282
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",269,251
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",269,227
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",267,233
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",266,239
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",266,281
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",266,248
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",265,254
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",265,270
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",264,256
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",263,279
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",263,261
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",263,251
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",262,253
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",262,271
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",262,259
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",261,263
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",261,253
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",261,242
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",258,257
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",257,303
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",256,340
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",255,252
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",255,269
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",252,207
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",251,254
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",250,332
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",249,247
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",249,249
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",248,273
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",247,252
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",246,240
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",242,236
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",241,239
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",240,256
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",240,250
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",237,257
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",237,215
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",235,221
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",235,254
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",232,242
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",232,219
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",230,221
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",230,201
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",227,227
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",226,175
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",223,236
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",221,206
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",217,194
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",216,207
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",216,224
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",215,197
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",213,251
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",212,206
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",211,214
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",210,246
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",210,227
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",206,199
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",204,199
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",203,191
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",203,173
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",202,208
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",201,202
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",201,216
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",200,123
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",200,164
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",199,206
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",199,220
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",198,180
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",198,165
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",197,196
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",197,197
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",197,216
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",196,197
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",194,178
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",190,181
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",189,158
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",187,182
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",187,167
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",185,179
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",185,219
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",184,173
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",184,181
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",183,160
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",181,169
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",179,215
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",179,168
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",178,163
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",178,171
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",178,231
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",177,174
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",176,165
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",175,156
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",174,161
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",174,140
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",173,197
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",172,175
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",171,185
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",171,200
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",171,177
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",170,170
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",170,169
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",170,185
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",169,172
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",166,158
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",166,164
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",164,122
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",164,207
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",164,165
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",162,173
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",162,147
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",162,191
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",159,125
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",159,176
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",159,161
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",158,152
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",157,131
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",156,155
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",155,147
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",154,154
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",154,166
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",154,218
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",154,152
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",154,148
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",152,137
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",151,161
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",151,141
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",151,144
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",151,172
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",150,139
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",149,157
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",149,151
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",147,166
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",147,157
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",146,118
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",146,201
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",146,130
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",145,119
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",145,139
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",144,143
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",143,125
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",142,128
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",141,102
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",140,132
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",139,119
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",138,141
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",137,161
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",137,137
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",136,194
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",135,117
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",135,162
"{""type"": ""Point"", ""coordinates"": [-74.01167797,40.70365182]}",133,133
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",133,137
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",132,109
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",129,119
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",129,110
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",128,121
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",128,118
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",127,138
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",127,120
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",126,150
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",125,116
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",124,137
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",123,166
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",122,122
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",122,120
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",121,130
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",120,133
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",119,137
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",119,89
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",118,77
"{""type"": ""Point"", ""coordinates"": [-73.98128127,40.78720869]}",118,99
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",118,95
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",117,164
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",117,106
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",117,152
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",117,112
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",116,124
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",116,131
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",116,106
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",115,104
"{""type"": ""Point"", ""coordinates"": [-73.96703464,40.7691572]}",115,88
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",114,97
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",114,106
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",113,121
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",111,130
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",111,116
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",111,113
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",109,87
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",109,115
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",109,110
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",108,151
"{""type"": ""Point"", ""coordinates"": [-73.973984,40.730563]}",108,113
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",107,101
"{""type"": ""Point"", ""coordinates"": [-73.96295,40.802692]}",107,115
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",106,89
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",105,134
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",105,111
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",105,92
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",104,118
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",104,145
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",104,113
"{""type"": ""Point"", ""coordinates"": [-73.9590255,40.8143256]}",104,88
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",103,97
"{""type"": ""Point"", ""coordinates"": [-73.98282002,40.6772744]}",103,91
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",102,104
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",102,120
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",102,116
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",101,116
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",101,123
"{""type"": ""Point"", ""coordinates"": [-73.97567332,40.68094472]}",101,97
"{""type"": ""Point"", ""coordinates"": [-73.94782145,40.7961535]}",98,108
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",98,127
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",98,93
"{""type"": ""Point"", ""coordinates"": [-73.97265183,40.68753406]}",97,131
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",97,97
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",97,93
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",97,103
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",97,93
"{""type"": ""Point"", ""coordinates"": [-73.97114574,40.8013434]}",96,73
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",96,104
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",96,117
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",95,80
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",95,153
