geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",179,176
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",176,178
"{""type"": ""Point"", ""coordinates"": [-73.97791,40.751581]}",176,176
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",176,213
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",175,170
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",175,176
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",174,172
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",174,179
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",173,168
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",173,162
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",172,177
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",172,177
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",170,158
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",170,157
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",169,164
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",169,152
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",169,171
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",169,163
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",167,165
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",167,162
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",167,162
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",166,161
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",166,165
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",165,169
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",165,171
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",165,170
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",165,167
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",165,192
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",163,165
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",163,170
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",163,135
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",162,133
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",161,149
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",161,168
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",159,159
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",158,151
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",158,141
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",156,156
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",156,157
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",156,158
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",155,154
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",155,153
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",155,156
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",151,160
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",151,149
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",150,148
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",150,131
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",150,150
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",148,152
"{""type"": ""Point"", ""coordinates"": [-73.98889957,40.73223272]}",147,153
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",146,148
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",145,152
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",144,146
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",144,141
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",143,141
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",142,146
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",142,147
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",141,139
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",140,143
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",140,150
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",140,121
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",140,139
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",139,144
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",138,133
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",138,137
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",137,139
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",137,139
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",137,129
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",136,138
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",136,129
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",136,149
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",135,137
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",135,136
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",134,118
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",133,148
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",133,151
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",132,148
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",132,152
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",132,112
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",132,109
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",131,125
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",130,126
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",130,129
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",129,128
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",128,132
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",128,119
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",128,127
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",127,125
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",127,130
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",127,114
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",126,124
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",126,119
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",126,140
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",126,120
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",124,124
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",124,120
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",122,127
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",122,104
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",122,120
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",122,122
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",121,137
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",119,114
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",119,133
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",119,121
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",118,110
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",117,116
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",117,124
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",116,131
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",115,112
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",114,97
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",114,120
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",114,121
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",114,112
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",113,111
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",111,103
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",111,105
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",111,111
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",111,102
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",110,101
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",110,138
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",110,92
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",109,86
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",108,93
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",107,102
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",106,111
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",106,120
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",104,121
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",104,99
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",104,116
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",103,107
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",103,106
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",102,106
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",101,107
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",101,109
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",101,102
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",100,99
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",98,97
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",98,105
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",97,97
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",97,90
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",97,97
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",96,104
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",95,83
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",94,97
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",94,94
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",94,93
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",93,95
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",93,87
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",92,86
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",92,108
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",92,93
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",91,98
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",91,80
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",91,92
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",91,85
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",90,88
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",89,88
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",89,90
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",89,90
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",89,90
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",87,68
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",87,89
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",87,94
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",86,94
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",85,87
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",85,104
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",84,85
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",84,114
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",83,90
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",83,90
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",82,88
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",82,85
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",82,63
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",82,76
"{""type"": ""Point"", ""coordinates"": [-73.971518,40.766368]}",81,78
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",81,94
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",81,86
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",80,77
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",80,79
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",80,86
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",79,81
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",78,80
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",78,66
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",77,75
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",77,70
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",77,80
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",76,79
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",76,105
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",76,105
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",75,86
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",74,72
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",74,76
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",74,70
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",74,75
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",73,69
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",73,86
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",73,74
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",73,60
"{""type"": ""Point"", ""coordinates"": [-73.96286845,40.79406661]}",72,77
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",71,72
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",71,82
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",71,84
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",71,43
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",71,66
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",70,94
"{""type"": ""Point"", ""coordinates"": [-73.957481,40.7857851]}",70,66
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",70,63
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",70,65
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",70,82
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",69,69
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",69,66
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",68,71
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",68,64
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",68,73
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",67,73
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",67,61
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",67,69
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",67,58
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",66,50
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",66,64
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",66,55
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",64,60
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",64,68
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",63,59
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",63,76
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",63,68
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",63,92
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",63,59
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",62,72
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",62,61
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",61,54
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",61,50
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",60,62
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",59,42
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",59,58
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",59,59
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",59,63
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",59,67
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",57,31
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",57,51
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",57,56
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",57,63
"{""type"": ""Point"", ""coordinates"": [-73.973984,40.730563]}",57,66
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",57,53
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",56,67
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",56,57
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",56,50
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",56,58
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",56,62
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",56,69
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",55,42
"{""type"": ""Point"", ""coordinates"": [-73.991454,40.700469]}",55,37
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",55,85
"{""type"": ""Point"", ""coordinates"": [-73.9452087,40.808442]}",55,50
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",55,49
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",55,55
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",55,58
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",55,65
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",55,45
"{""type"": ""Point"", ""coordinates"": [-73.93756926,40.69681963]}",55,50
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",54,60
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",54,58
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",54,50
"{""type"": ""Point"", ""coordinates"": [-73.95739,40.71469]}",54,42
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",53,47
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",53,43
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",52,55
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",52,48
