geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.983293,40.741459]}",224,224
"{""type"": ""Point"", ""coordinates"": [-73.98602213,40.74096374]}",223,227
"{""type"": ""Point"", ""coordinates"": [-73.99724901,40.72210379]}",221,216
"{""type"": ""Point"", ""coordinates"": [-73.99200509,40.73492695]}",220,230
"{""type"": ""Point"", ""coordinates"": [-73.99379025,40.72743423]}",216,216
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",212,212
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",211,236
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",210,208
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",209,210
"{""type"": ""Point"", ""coordinates"": [-73.99529885,40.74487634]}",208,210
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",207,205
"{""type"": ""Point"", ""coordinates"": [-73.99144871,40.74395411]}",207,207
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",207,206
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",205,233
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",205,205
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",203,187
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",201,155
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",200,192
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",200,211
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",199,200
"{""type"": ""Point"", ""coordinates"": [-74.00197139,40.7454973]}",197,138
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",197,199
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",197,204
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",193,198
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",192,188
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",192,189
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",190,166
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",187,188
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",187,186
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",186,177
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",185,181
"{""type"": ""Point"", ""coordinates"": [-73.98142006,40.72740794]}",185,187
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",184,197
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",181,152
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",180,179
"{""type"": ""Point"", ""coordinates"": [-73.98379855,40.72621788]}",180,176
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",180,179
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",180,164
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",178,173
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",175,156
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",174,159
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",174,157
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",173,168
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",172,128
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",172,171
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",171,170
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",170,170
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",169,159
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",168,155
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",168,148
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",167,163
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",167,161
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",167,193
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",166,166
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",166,159
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",165,182
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",165,179
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",163,153
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",163,176
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",162,147
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",161,149
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",161,158
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",161,165
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",161,160
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",160,153
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",158,173
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",157,152
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",156,158
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",155,134
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",155,146
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",155,152
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",154,146
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",154,152
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",154,144
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",153,148
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",153,155
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",152,151
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",151,185
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",150,151
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",150,150
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",149,147
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",149,171
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",149,149
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",148,144
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",148,127
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",147,136
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",147,143
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",146,147
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",146,149
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",146,178
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",146,142
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",146,135
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",145,146
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",144,151
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",143,141
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",143,146
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",142,131
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",141,142
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",141,142
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",141,145
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",140,138
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",140,146
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",140,207
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",139,150
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",138,119
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",137,134
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",137,149
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",136,138
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",136,132
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",136,125
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",135,140
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",134,134
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",134,142
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",134,134
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",132,131
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",132,146
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",131,130
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",131,129
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",130,123
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",130,129
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",129,140
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",129,128
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",128,126
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",128,129
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",126,124
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",126,120
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",126,132
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",124,123
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",124,109
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",123,125
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",122,108
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",121,118
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",121,122
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",120,97
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",120,116
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",119,133
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",119,134
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",118,103
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",117,116
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",117,117
"{""type"": ""Point"", ""coordinates"": [-74.007756,40.746745]}",115,146
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",114,115
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",112,112
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",112,108
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",111,128
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",111,113
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",110,112
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",108,106
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",108,107
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",108,107
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",108,105
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",106,98
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",106,106
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",106,59
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",106,104
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",105,106
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",105,102
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",104,111
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",104,95
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",103,107
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",103,103
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",103,96
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",103,106
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",102,97
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",102,99
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",102,101
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",100,114
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",100,84
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",100,100
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",100,107
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",99,86
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",98,106
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",97,89
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",97,99
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",97,99
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",96,93
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",96,88
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",96,97
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",95,102
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",95,82
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",95,95
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",94,106
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",94,85
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",94,112
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",94,98
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",93,87
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",93,95
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",91,91
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",91,99
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",91,93
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",90,87
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",90,93
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",90,110
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",89,86
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",88,89
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",87,76
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",87,87
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",87,118
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",87,93
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",86,90
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",86,78
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",86,102
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",85,76
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",85,91
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",84,81
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",83,81
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",83,86
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",83,105
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",82,92
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",82,81
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",81,80
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",80,74
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",80,80
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",80,79
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",79,68
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",79,108
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",78,92
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",78,76
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",78,85
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",78,56
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",78,66
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",77,75
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",77,87
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",76,67
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",74,72
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",74,74
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",73,71
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",73,77
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",73,73
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",72,75
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",72,70
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",72,72
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",71,68
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",71,73
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",71,78
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",71,71
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",71,74
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",70,81
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",70,77
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",69,73
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",69,77
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",68,66
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",68,70
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",68,75
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",68,70
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",67,64
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",67,65
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",66,72
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",65,66
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",65,67
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",65,64
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",64,63
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",64,71
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",63,72
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",63,63
"{""type"": ""Point"", ""coordinates"": [-74.01167797,40.70365182]}",63,63
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",63,66
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",63,57
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",63,70
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",62,61
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",62,50
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",62,38
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",62,72
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",62,56
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",62,59
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",61,72
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",61,62
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",61,75
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",61,64
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",61,64
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",61,24
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",60,54
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",60,66
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",60,47
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",60,78
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",59,60
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",58,57
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",58,74
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",58,64
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",58,57
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",58,56
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",57,70
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",57,83
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",57,57
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",56,59
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",56,51
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",56,55
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",56,49
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",56,69
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",56,56
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",56,77
"{""type"": ""Point"", ""coordinates"": [-73.9771834,40.79025417]}",55,54
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",55,47
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",55,54
"{""type"": ""Point"", ""coordinates"": [-73.95595908,40.7814107]}",55,62
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",55,56
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",55,60
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",55,30
"{""type"": ""Point"", ""coordinates"": [-73.97363831,40.668132]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",54,42
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",54,50
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",54,61
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",53,56
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",53,60
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",53,52
"{""type"": ""Point"", ""coordinates"": [-73.957481,40.7857851]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",53,59
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",52,55
"{""type"": ""Point"", ""coordinates"": [-73.962658,40.759125]}",52,45
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",52,56
"{""type"": ""Point"", ""coordinates"": [-73.95284,40.73555]}",52,52
