geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",147,146
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",146,146
"{""type"": ""Point"", ""coordinates"": [-73.98191841,40.76915505]}",146,171
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",144,156
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",143,139
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",141,97
"{""type"": ""Point"", ""coordinates"": [-73.98067966,40.72966729]}",141,146
"{""type"": ""Point"", ""coordinates"": [-73.99529885,40.74487634]}",139,128
"{""type"": ""Point"", ""coordinates"": [-74.00197139,40.7454973]}",139,140
"{""type"": ""Point"", ""coordinates"": [-73.99200509,40.73492695]}",135,144
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",135,138
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",134,115
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",134,124
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",133,134
"{""type"": ""Point"", ""coordinates"": [-73.99456405,40.73971301]}",133,133
"{""type"": ""Point"", ""coordinates"": [-73.99724901,40.72210379]}",132,139
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",131,140
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",130,129
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",130,155
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",129,80
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",127,129
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",127,143
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",126,125
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",126,118
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",126,113
"{""type"": ""Point"", ""coordinates"": [-74.01322069,40.71754834]}",125,133
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",124,104
"{""type"": ""Point"", ""coordinates"": [-73.98379855,40.72621788]}",123,130
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",122,109
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",122,122
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",122,126
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",121,119
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",120,117
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",119,131
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",119,123
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",119,122
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",119,96
"{""type"": ""Point"", ""coordinates"": [-73.98142006,40.72740794]}",119,130
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",119,138
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",118,117
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",118,100
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",118,132
"{""type"": ""Point"", ""coordinates"": [-73.98426726,40.72953837]}",117,118
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",117,119
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",116,115
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",116,115
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",115,125
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",113,114
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",113,120
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",112,115
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",112,108
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",112,115
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",110,111
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",110,96
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",109,110
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",108,124
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",108,111
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",108,127
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",108,107
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",108,120
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",108,103
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",107,104
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",107,104
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",107,102
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",107,114
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",106,106
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",106,104
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",106,112
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",105,104
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",105,109
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",104,86
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",104,84
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",103,94
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",102,88
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",102,116
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",102,102
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",102,102
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",101,100
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",101,100
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",100,102
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",100,107
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",100,100
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",100,106
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",99,97
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",99,86
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",98,107
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",98,93
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",97,96
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",97,92
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",97,86
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",96,99
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",96,97
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",95,101
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",94,96
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",93,97
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",93,92
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",93,73
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",93,113
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",93,85
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",93,99
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",92,92
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",92,129
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",91,96
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",91,99
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",91,95
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",90,89
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",89,57
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",89,85
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",88,87
"{""type"": ""Point"", ""coordinates"": [-74.00412083,40.7252557]}",87,94
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",87,80
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",87,87
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",85,79
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",85,83
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",85,93
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",85,85
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",84,77
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",83,84
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",83,83
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",83,96
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",82,84
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",82,88
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",81,80
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",81,85
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",80,84
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",79,70
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",79,79
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",79,79
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",78,83
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",78,73
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",77,69
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",77,80
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",77,82
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",76,79
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",74,79
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",74,74
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",74,76
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",74,76
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",74,79
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",73,77
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",73,66
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",72,102
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",72,69
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",72,75
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",70,78
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",70,69
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",69,71
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",69,61
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",69,54
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",69,73
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",69,69
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",68,47
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",68,70
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",68,68
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",68,70
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",67,69
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",67,69
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",66,65
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",66,59
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",66,68
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",66,71
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",66,68
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",66,82
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",64,63
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",64,70
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",64,59
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",63,68
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",62,58
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",62,56
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",61,60
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",61,62
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",61,60
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",61,57
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",61,51
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",61,63
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",60,59
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",60,54
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",59,59
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",59,74
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",58,55
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",58,54
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",58,69
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",58,67
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",57,40
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",57,61
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",57,53
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",56,56
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",55,54
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",55,45
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",55,41
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",55,53
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",54,48
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",53,62
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",53,49
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",52,57
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",52,55
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",52,62
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",52,55
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",51,57
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",51,56
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",51,47
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",50,44
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",50,53
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",50,51
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",50,58
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",50,53
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",50,51
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",49,64
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",49,55
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",49,51
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",49,46
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",49,46
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",49,31
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",49,46
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",48,60
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",48,56
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",48,44
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",48,54
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",47,47
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",47,45
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",47,49
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",47,46
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",46,52
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",46,69
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",46,66
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",46,48
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",46,30
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",45,41
"{""type"": ""Point"", ""coordinates"": [-73.9607082,40.8067581]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",45,42
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",45,38
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",45,39
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",45,49
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",45,45
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",44,48
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",44,49
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",43,44
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",43,42
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",43,30
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",43,46
"{""type"": ""Point"", ""coordinates"": [-73.98912867,40.68926942]}",43,32
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",42,30
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",42,37
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",42,46
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",42,40
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",42,35
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",42,42
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",42,49
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",41,44
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",41,41
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",41,40
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",41,46
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",41,41
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",41,39
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",41,34
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",41,37
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",41,32
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",40,44
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",40,47
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",40,39
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",40,27
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",39,43
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",39,42
"{""type"": ""Point"", ""coordinates"": [-73.94891962,40.78245418]}",39,26
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",39,45
"{""type"": ""Point"", ""coordinates"": [-74.01167797,40.70365182]}",39,37
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",39,46
"{""type"": ""Point"", ""coordinates"": [-73.97288918,40.79017948]}",39,33
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",39,62
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",39,29
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",39,43
"{""type"": ""Point"", ""coordinates"": [-73.94803392,40.77536905]}",38,33
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",38,31
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",38,26
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",38,43
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",38,34
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",38,48
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",38,45
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",38,48
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",38,29
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",38,36
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",37,48
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",37,36
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",37,39
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",37,37
"{""type"": ""Point"", ""coordinates"": [-73.93561,40.743]}",37,30
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",37,40
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",36,32
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",36,40
"{""type"": ""Point"", ""coordinates"": [-73.98352355,40.6728155]}",36,35
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",36,41
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",36,23
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",35,34
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",35,32
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",35,36
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",35,25
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",34,33
"{""type"": ""Point"", ""coordinates"": [-73.971518,40.766368]}",34,37
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",34,40
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",34,27
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",34,33
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",34,30
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",34,42
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",34,32
"{""type"": ""Point"", ""coordinates"": [-73.96224618,40.7671284]}",34,35
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",34,36
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",33,37
