geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",86,80
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",85,77
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",85,85
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",85,85
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",85,94
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",84,86
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",84,87
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",84,86
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",84,84
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",83,96
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",83,60
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",82,101
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",82,83
"{""type"": ""Point"", ""coordinates"": [-74.00412083,40.7252557]}",82,86
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",81,86
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",81,74
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",80,75
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",79,71
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",79,50
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",79,78
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",79,79
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",79,78
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",77,88
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",77,90
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",77,76
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",75,86
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",74,72
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",74,71
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",74,71
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",73,75
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",73,79
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",73,87
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",72,71
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",72,70
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",72,76
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",72,62
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",71,71
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",71,71
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",70,69
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",70,59
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",69,65
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",69,75
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",68,65
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",67,66
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",67,67
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",67,62
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",66,76
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",66,71
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",65,55
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",65,61
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",65,62
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",65,59
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",63,53
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",63,88
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",62,62
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",62,49
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",62,58
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",61,59
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",61,61
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",60,63
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",60,70
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",60,68
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",60,64
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",60,59
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",60,52
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",59,66
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",59,48
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",59,76
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",58,60
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",57,78
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",57,72
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",57,52
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",56,51
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",56,59
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",56,57
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",56,52
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",55,55
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",55,54
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",55,63
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",54,56
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",53,47
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",53,42
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",52,48
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",52,54
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",51,40
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",51,59
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",50,53
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",50,51
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",50,43
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",50,47
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",49,51
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",49,61
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",49,45
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",49,58
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",48,50
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",48,53
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",48,49
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",48,42
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",47,41
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",47,48
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",47,48
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",47,47
"{""type"": ""Point"", ""coordinates"": [-74.01167797,40.70365182]}",47,34
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",47,54
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",47,46
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",46,48
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",45,38
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",45,42
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",45,48
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",45,58
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",45,51
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",45,23
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",44,48
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",44,54
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",43,33
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",43,41
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",43,42
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",43,36
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",42,38
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",42,38
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",42,33
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",42,38
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",42,37
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",42,41
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",41,32
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",41,65
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",41,31
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",40,49
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",40,45
"{""type"": ""Point"", ""coordinates"": [-73.990539,40.69383]}",40,42
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",40,36
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",39,30
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",39,47
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",39,35
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",39,46
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",39,38
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",39,38
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",38,41
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",38,41
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",38,48
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",38,39
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",38,33
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",38,30
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",37,46
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",37,34
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",37,39
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",37,34
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",37,40
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",37,37
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",37,33
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",37,29
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",37,39
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",36,40
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",36,22
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",36,36
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",36,41
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",36,42
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",36,37
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",36,39
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",36,37
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",35,34
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",35,41
"{""type"": ""Point"", ""coordinates"": [-73.94891962,40.78245418]}",35,20
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",35,36
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",35,38
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",34,30
"{""type"": ""Point"", ""coordinates"": [-73.973736,40.697787]}",34,24
"{""type"": ""Point"", ""coordinates"": [-73.97355569,40.69580705]}",34,24
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",34,29
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",34,43
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",34,18
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",34,34
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",34,40
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",34,32
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",33,34
"{""type"": ""Point"", ""coordinates"": [-73.9607082,40.8067581]}",33,47
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",32,32
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",32,41
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",32,36
"{""type"": ""Point"", ""coordinates"": [-73.95380904,40.6851443]}",32,32
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",32,36
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",32,36
"{""type"": ""Point"", ""coordinates"": [-73.955327,40.7835016]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",32,37
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",32,37
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",31,32
"{""type"": ""Point"", ""coordinates"": [-73.98128127,40.78720869]}",31,26
"{""type"": ""Point"", ""coordinates"": [-73.95242929,40.78948542]}",31,33
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",31,33
"{""type"": ""Point"", ""coordinates"": [-73.95249933,40.7922553]}",31,28
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",31,26
"{""type"": ""Point"", ""coordinates"": [-73.9468208,40.7724607]}",31,29
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",31,38
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",31,37
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",30,31
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",30,30
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",30,36
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",30,30
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",30,23
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",30,29
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",30,33
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",30,29
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",29,28
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",29,27
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",29,18
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",29,42
"{""type"": ""Point"", ""coordinates"": [-73.9771834,40.79025417]}",29,26
