geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99529885,40.74487634]}",114,112
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",113,129
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",112,112
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",112,115
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",111,112
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",111,110
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",111,116
"{""type"": ""Point"", ""coordinates"": [-73.97283406,40.78499979]}",110,132
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",110,117
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",109,107
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",109,107
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",108,117
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",108,109
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",107,87
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",107,106
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",106,102
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",106,106
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",105,106
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",105,94
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",104,101
"{""type"": ""Point"", ""coordinates"": [-74.00297088,40.72710258]}",104,108
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",103,103
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",103,103
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",103,102
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",103,101
"{""type"": ""Point"", ""coordinates"": [-74.01020234,40.71291224]}",102,96
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",101,100
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",101,78
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",101,95
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",100,111
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",100,101
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",100,101
"{""type"": ""Point"", ""coordinates"": [-73.98713956,40.7284186]}",100,99
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",99,112
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",98,97
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",98,104
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",98,98
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",98,95
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",98,72
"{""type"": ""Point"", ""coordinates"": [-73.98142006,40.72740794]}",98,101
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",98,92
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",97,102
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",96,97
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",96,87
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",95,80
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",95,93
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",95,99
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",94,90
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",94,96
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",94,104
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",94,86
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",93,89
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",93,94
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",93,95
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",93,78
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",93,97
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",93,90
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",93,78
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",92,97
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",91,85
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",91,94
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",91,92
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",90,90
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",90,79
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",89,97
"{""type"": ""Point"", ""coordinates"": [-74.00293877,40.73401143]}",89,83
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",89,114
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",89,102
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",88,78
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",88,77
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",88,94
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",87,73
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",87,88
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",86,78
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",86,83
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",85,79
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",84,80
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",83,81
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",83,88
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",82,87
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",81,82
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",80,66
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",79,81
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",79,80
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",78,71
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",78,76
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",78,87
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",78,76
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",77,79
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",77,75
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",77,68
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",77,78
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",77,77
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",77,89
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",76,75
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",76,78
"{""type"": ""Point"", ""coordinates"": [-74.00234737,40.72165481]}",76,68
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",76,68
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",75,82
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",75,75
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",75,82
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",74,70
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",73,74
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",72,78
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",71,69
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",71,68
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",71,69
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",70,77
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",69,66
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",69,71
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",69,82
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",69,80
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",69,69
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",68,68
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",68,65
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",67,69
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",67,65
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",67,67
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",67,58
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",67,74
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",67,40
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",65,71
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",64,56
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",63,65
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",63,63
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",62,63
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",62,46
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",61,58
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",61,79
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",61,59
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",60,54
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",60,56
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",60,53
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",60,54
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",60,48
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",59,65
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",59,60
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",59,55
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",59,62
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",59,53
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",58,77
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",58,59
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",57,60
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",57,54
"{""type"": ""Point"", ""coordinates"": [-73.96226227,40.75892386]}",57,60
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",57,58
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",56,67
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",56,51
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",56,57
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",55,55
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",55,56
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",55,61
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",55,55
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",55,56
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",54,49
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",54,55
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",54,59
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",54,52
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",54,48
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",53,44
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",52,53
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",52,40
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",51,51
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",51,23
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",51,48
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",51,54
"{""type"": ""Point"", ""coordinates"": [-74.00413692,40.74294892]}",50,59
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",50,52
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",50,39
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",50,45
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",50,50
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",50,52
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",49,56
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",49,51
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",49,48
"{""type"": ""Point"", ""coordinates"": [-73.96526895,40.76312584]}",49,43
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",49,48
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",49,52
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",48,52
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",48,65
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",48,53
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",48,49
"{""type"": ""Point"", ""coordinates"": [-73.96222088,40.773763]}",47,47
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",47,42
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",46,52
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",46,47
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",46,55
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",46,17
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",46,52
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",46,45
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",46,44
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",46,43
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",46,38
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",45,45
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",45,49
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",45,43
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",44,54
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",44,45
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",44,31
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",44,47
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",44,38
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",43,36
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",43,44
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",43,46
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",43,42
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",43,47
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",42,39
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.96409422,40.77118288]}",42,31
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",42,33
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.973736,40.697787]}",41,35
"{""type"": ""Point"", ""coordinates"": [-73.99645295,40.6861758]}",41,40
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",41,39
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",40,56
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",40,40
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",40,42
"{""type"": ""Point"", ""coordinates"": [-73.96063149,40.70924826]}",39,41
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",39,48
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",39,42
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",39,20
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",38,38
"{""type"": ""Point"", ""coordinates"": [-74.013942,40.701907]}",38,22
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",38,32
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.953559,40.787801]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",38,40
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",37,45
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",37,37
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",37,43
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",37,49
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",37,52
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",37,35
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",36,35
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",36,44
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",36,41
"{""type"": ""Point"", ""coordinates"": [-73.9707756,40.69795032]}",36,23
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",36,33
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",36,40
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",36,51
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.95242929,40.78948542]}",36,36
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",36,37
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",35,52
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",35,35
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",35,33
"{""type"": ""Point"", ""coordinates"": [-74.00722156,40.70862144]}",35,33
"{""type"": ""Point"", ""coordinates"": [-73.98432695,40.6802133]}",35,31
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",35,47
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",35,37
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",35,51
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",34,29
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",34,31
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.97948148,40.71219906]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.97628939,40.71782143]}",33,39
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",33,31
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",33,34
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",33,30
"{""type"": ""Point"", ""coordinates"": [-73.98352355,40.6728155]}",33,32
"{""type"": ""Point"", ""coordinates"": [-73.98362464,40.69474881]}",33,22
"{""type"": ""Point"", ""coordinates"": [-73.9607082,40.8067581]}",33,47
"{""type"": ""Point"", ""coordinates"": [-73.96224618,40.7671284]}",32,26
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",32,25
"{""type"": ""Point"", ""coordinates"": [-73.97288918,40.79017948]}",32,31
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",32,28
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",32,34
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",32,56
"{""type"": ""Point"", ""coordinates"": [-73.93561,40.743]}",32,37
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",31,37
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",31,35
