geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.98142006,40.72740794]}",148,129
"{""type"": ""Point"", ""coordinates"": [-73.99379025,40.72743423]}",147,140
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",147,141
"{""type"": ""Point"", ""coordinates"": [-73.9912551,40.76019252]}",147,145
"{""type"": ""Point"", ""coordinates"": [-73.99600983,40.72430527]}",147,124
"{""type"": ""Point"", ""coordinates"": [-73.9907527,40.72951496]}",146,141
"{""type"": ""Point"", ""coordinates"": [-74.00138497,40.74102151]}",144,139
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",143,146
"{""type"": ""Point"", ""coordinates"": [-73.99102628,40.73020661]}",140,154
"{""type"": ""Point"", ""coordinates"": [-73.98165557,40.73221853]}",136,171
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",136,134
"{""type"": ""Point"", ""coordinates"": [-74.00197139,40.7454973]}",135,144
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",133,125
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",132,150
"{""type"": ""Point"", ""coordinates"": [-73.986923,40.734232]}",131,123
"{""type"": ""Point"", ""coordinates"": [-73.98093045,40.77966809]}",131,130
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",130,121
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",129,145
"{""type"": ""Point"", ""coordinates"": [-73.99456405,40.73971301]}",129,110
"{""type"": ""Point"", ""coordinates"": [-73.993934,40.751551]}",129,126
"{""type"": ""Point"", ""coordinates"": [-73.99190759,40.71605866]}",129,118
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",128,132
"{""type"": ""Point"", ""coordinates"": [-73.99266288,40.71893904]}",127,129
"{""type"": ""Point"", ""coordinates"": [-73.977706,40.751873]}",127,130
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",127,124
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",126,120
"{""type"": ""Point"", ""coordinates"": [-74.0021163,40.75594159]}",126,84
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",124,154
"{""type"": ""Point"", ""coordinates"": [-73.98564945,40.72779126]}",123,131
"{""type"": ""Point"", ""coordinates"": [-73.99723551,40.74734825]}",122,117
"{""type"": ""Point"", ""coordinates"": [-74.01322069,40.71754834]}",121,125
"{""type"": ""Point"", ""coordinates"": [-74.00277668,40.76087502]}",120,113
"{""type"": ""Point"", ""coordinates"": [-73.98978041,40.7262807]}",120,117
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",118,119
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",118,139
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",117,120
"{""type"": ""Point"", ""coordinates"": [-73.98848395,40.74901271]}",116,112
"{""type"": ""Point"", ""coordinates"": [-74.00507033,40.7394482]}",116,114
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",116,110
"{""type"": ""Point"", ""coordinates"": [-73.98368779,40.72217444]}",114,104
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",113,95
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",112,99
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",112,119
"{""type"": ""Point"", ""coordinates"": [-73.97966069,40.74394314]}",112,108
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",111,121
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",110,120
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",109,77
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",109,128
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",108,101
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",108,129
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",108,106
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",107,121
"{""type"": ""Point"", ""coordinates"": [-73.98889957,40.73223272]}",107,111
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",107,96
"{""type"": ""Point"", ""coordinates"": [-73.993915,40.746647]}",107,101
"{""type"": ""Point"", ""coordinates"": [-73.99468482,40.75058535]}",106,108
"{""type"": ""Point"", ""coordinates"": [-73.99884222,40.76030096]}",106,107
"{""type"": ""Point"", ""coordinates"": [-73.99144871,40.74395411]}",105,94
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",105,82
"{""type"": ""Point"", ""coordinates"": [-73.983293,40.741459]}",105,103
"{""type"": ""Point"", ""coordinates"": [-73.99238967,40.73726186]}",105,98
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",105,115
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",105,104
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",105,97
"{""type"": ""Point"", ""coordinates"": [-73.98054421,40.73381219]}",105,148
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",104,113
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",104,107
"{""type"": ""Point"", ""coordinates"": [-73.99662137,40.72706363]}",104,105
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",104,108
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",103,101
"{""type"": ""Point"", ""coordinates"": [-73.99392888,40.76727216]}",102,100
"{""type"": ""Point"", ""coordinates"": [-73.98192338,40.7652654]}",102,87
"{""type"": ""Point"", ""coordinates"": [-73.98990025,40.71427487]}",102,100
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",102,102
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",102,91
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",101,84
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",101,96
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",101,103
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",99,95
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",99,116
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",99,100
"{""type"": ""Point"", ""coordinates"": [-73.97573881,40.73314259]}",98,94
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",98,104
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",97,78
"{""type"": ""Point"", ""coordinates"": [-73.97706058,40.74290902]}",97,99
"{""type"": ""Point"", ""coordinates"": [-73.9734419,40.74780373]}",97,98
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",97,94
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",97,89
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",97,87
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",96,89
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",95,102
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",95,95
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",94,87
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",93,92
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",93,97
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",92,84
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",92,86
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",92,89
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",91,75
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",91,96
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",90,78
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",90,103
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",90,89
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",90,86
"{""type"": ""Point"", ""coordinates"": [-73.98452729,40.76068327]}",89,105
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",89,88
"{""type"": ""Point"", ""coordinates"": [-73.95818491,40.76500525]}",89,83
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",89,79
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",88,87
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",88,86
"{""type"": ""Point"", ""coordinates"": [-73.99093085,40.75019995]}",88,106
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",88,70
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",88,80
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",87,95
"{""type"": ""Point"", ""coordinates"": [-73.98185424,40.72453734]}",87,100
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",86,97
"{""type"": ""Point"", ""coordinates"": [-74.005226,40.751396]}",85,70
"{""type"": ""Point"", ""coordinates"": [-73.98788205,40.76227205]}",85,78
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",85,82
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",84,85
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",84,81
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",84,110
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",84,74
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",83,87
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",83,81
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",83,79
"{""type"": ""Point"", ""coordinates"": [-73.98808416,40.74854862]}",83,89
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",83,83
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",83,66
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",83,75
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",82,70
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",82,102
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",82,54
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",81,56
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",81,82
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",80,79
"{""type"": ""Point"", ""coordinates"": [-73.98194829,40.7457121]}",80,80
"{""type"": ""Point"", ""coordinates"": [-73.97087984,40.6729679]}",79,94
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",79,79
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",78,73
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",78,79
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",77,93
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",76,71
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",76,71
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",76,69
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",75,59
"{""type"": ""Point"", ""coordinates"": [-73.98683077,40.7451677]}",74,72
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",74,84
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",74,74
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",74,87
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",74,76
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",74,73
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",74,81
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",73,75
"{""type"": ""Point"", ""coordinates"": [-73.98602213,40.74096374]}",73,74
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",73,77
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",71,75
"{""type"": ""Point"", ""coordinates"": [-73.98490707,40.74765947]}",71,75
"{""type"": ""Point"", ""coordinates"": [-73.9916,40.749156]}",71,106
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",70,89
"{""type"": ""Point"", ""coordinates"": [-73.98658032,40.75513557]}",70,72
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",69,48
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",69,51
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",69,70
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",69,73
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",69,69
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",69,65
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",68,62
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",67,77
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",67,68
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",66,66
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",66,82
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",66,50
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",65,64
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",64,55
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",64,64
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",64,65
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",64,65
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",64,83
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",63,64
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",63,58
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",63,63
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",62,49
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",62,65
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",62,68
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",61,63
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",61,51
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",61,74
"{""type"": ""Point"", ""coordinates"": [-73.987167,40.695065]}",61,49
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",61,59
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",60,66
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",60,52
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",60,68
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",60,54
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",59,45
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",59,52
"{""type"": ""Point"", ""coordinates"": [-73.95739,40.71469]}",59,43
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",59,61
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",58,66
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",57,57
"{""type"": ""Point"", ""coordinates"": [-73.969024,40.6767]}",57,55
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",57,60
"{""type"": ""Point"", ""coordinates"": [-73.95484712,40.72079821]}",57,57
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",57,56
"{""type"": ""Point"", ""coordinates"": [-73.9550858,40.73232194]}",56,55
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",56,47
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",56,54
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",55,63
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",55,52
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",55,47
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",54,56
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",54,47
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",54,51
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",54,50
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",54,57
"{""type"": ""Point"", ""coordinates"": [-73.921631,40.756913]}",54,62
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",54,56
"{""type"": ""Point"", ""coordinates"": [-73.96069399,40.7781314]}",53,53
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",53,50
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",53,50
"{""type"": ""Point"", ""coordinates"": [-73.99400398,40.71076228]}",53,56
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",53,45
"{""type"": ""Point"", ""coordinates"": [-73.98971773,40.69991755]}",53,49
"{""type"": ""Point"", ""coordinates"": [-73.98765762,40.70281858]}",52,40
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",52,44
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",51,44
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",51,51
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",50,56
"{""type"": ""Point"", ""coordinates"": [-73.96841526,40.70764494]}",50,42
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",50,42
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",50,52
"{""type"": ""Point"", ""coordinates"": [-73.97839676,40.6703837]}",50,55
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",50,42
"{""type"": ""Point"", ""coordinates"": [-73.9999786,40.69165183]}",49,40
"{""type"": ""Point"", ""coordinates"": [-73.9680438,40.6794388]}",49,48
"{""type"": ""Point"", ""coordinates"": [-73.99183363,40.69102926]}",49,37
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",49,54
"{""type"": ""Point"", ""coordinates"": [-73.95242,40.71924]}",49,50
"{""type"": ""Point"", ""coordinates"": [-73.97498696,40.75510267]}",48,47
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",48,49
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",48,50
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",48,61
"{""type"": ""Point"", ""coordinates"": [-73.9787282,40.6740886]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.94016171,40.70767788]}",48,47
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",48,48
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",47,67
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",47,48
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",47,47
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",47,49
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",47,43
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",47,47
"{""type"": ""Point"", ""coordinates"": [-73.97567332,40.68094472]}",47,36
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",47,50
"{""type"": ""Point"", ""coordinates"": [-73.99917254,40.6847514]}",46,45
"{""type"": ""Point"", ""coordinates"": [-73.99037292,40.6786115]}",46,48
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",45,47
"{""type"": ""Point"", ""coordinates"": [-73.9710097,40.6809741]}",45,35
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",45,37
"{""type"": ""Point"", ""coordinates"": [-74.00552427,40.71146364]}",45,41
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",45,40
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",44,34
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",44,53
"{""type"": ""Point"", ""coordinates"": [-73.98888588,40.77750703]}",44,49
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",44,52
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",44,38
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",44,67
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",44,49
"{""type"": ""Point"", ""coordinates"": [-73.9671457,40.6740123]}",44,54
"{""type"": ""Point"", ""coordinates"": [-73.96751037,40.69610226]}",44,37
"{""type"": ""Point"", ""coordinates"": [-73.93797,40.751047]}",43,44
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.94100005,40.71247661]}",43,32
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",43,58
"{""type"": ""Point"", ""coordinates"": [-73.95095259,40.70877084]}",43,43
"{""type"": ""Point"", ""coordinates"": [-73.9590255,40.8143256]}",43,37
"{""type"": ""Point"", ""coordinates"": [-73.97854971,40.6795766]}",43,43
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",43,48
"{""type"": ""Point"", ""coordinates"": [-73.954692,40.805159]}",43,44
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",43,42
"{""type"": ""Point"", ""coordinates"": [-73.96818053,40.8021174]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.95234386,40.71413311]}",42,33
"{""type"": ""Point"", ""coordinates"": [-73.94371094,40.69622937]}",42,43
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",42,45
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",41,47
"{""type"": ""Point"", ""coordinates"": [-73.9605909,40.7981856]}",41,47
"{""type"": ""Point"", ""coordinates"": [-73.971518,40.766368]}",41,37
"{""type"": ""Point"", ""coordinates"": [-73.97484126,40.6711978]}",41,50
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",41,38
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",41,43
"{""type"": ""Point"", ""coordinates"": [-73.99785768,40.6746957]}",40,33
"{""type"": ""Point"", ""coordinates"": [-73.96223558,40.69363137]}",40,36
"{""type"": ""Point"", ""coordinates"": [-73.962658,40.759125]}",40,38
"{""type"": ""Point"", ""coordinates"": [-73.9576801,40.6707767]}",40,41
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",40,35
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",40,49
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",40,38
"{""type"": ""Point"", ""coordinates"": [-73.97493121,40.68981035]}",40,39
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",40,38
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",39,44
"{""type"": ""Point"", ""coordinates"": [-73.99520919,40.6881529]}",39,38
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",39,43
"{""type"": ""Point"", ""coordinates"": [-73.94977234,40.74708586]}",39,32
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",39,49
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",39,36
"{""type"": ""Point"", ""coordinates"": [-73.96644925,40.8008363]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",38,49
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",38,37
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",38,46
"{""type"": ""Point"", ""coordinates"": [-73.9664948,40.79904139]}",38,34
"{""type"": ""Point"", ""coordinates"": [-73.9333349,40.7949879]}",38,39
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",38,42
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",38,45
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",38,39
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",38,37
"{""type"": ""Point"", ""coordinates"": [-73.96023854,40.68900443]}",38,44
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",38,39
"{""type"": ""Point"", ""coordinates"": [-73.95451,40.74731]}",38,42
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",37,55
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",37,38
"{""type"": ""Point"", ""coordinates"": [-73.99318208,40.6829151]}",37,35
