geometry,start,end
"{""type"": ""Point"", ""coordinates"": [-73.99915362,40.74475148]}",110,93
"{""type"": ""Point"", ""coordinates"": [-74.015756,40.711512]}",110,111
"{""type"": ""Point"", ""coordinates"": [-73.97604882,40.7489006]}",110,112
"{""type"": ""Point"", ""coordinates"": [-73.98205027,40.73587678]}",109,109
"{""type"": ""Point"", ""coordinates"": [-73.98672378,40.73047309]}",109,103
"{""type"": ""Point"", ""coordinates"": [-73.98855723,40.7462009]}",108,109
"{""type"": ""Point"", ""coordinates"": [-74.008119,40.739323]}",106,94
"{""type"": ""Point"", ""coordinates"": [-73.9535166,40.77140426]}",106,110
"{""type"": ""Point"", ""coordinates"": [-73.97805914,40.75724568]}",105,108
"{""type"": ""Point"", ""coordinates"": [-74.00218427,40.75018156]}",105,112
"{""type"": ""Point"", ""coordinates"": [-73.9851615,40.76370739]}",102,107
"{""type"": ""Point"", ""coordinates"": [-73.99931783,40.73935542]}",102,128
"{""type"": ""Point"", ""coordinates"": [-73.99642959,40.73804614]}",102,109
"{""type"": ""Point"", ""coordinates"": [-73.99800419,40.73532427]}",102,91
"{""type"": ""Point"", ""coordinates"": [-74.00681753,40.74334935]}",102,100
"{""type"": ""Point"", ""coordinates"": [-73.99061728,40.76669671]}",101,107
"{""type"": ""Point"", ""coordinates"": [-73.97973776,40.73912601]}",101,118
"{""type"": ""Point"", ""coordinates"": [-74.00165856,40.72494672]}",101,103
"{""type"": ""Point"", ""coordinates"": [-73.98473765,40.73624527]}",100,77
"{""type"": ""Point"", ""coordinates"": [-74.00674436,40.73172428]}",100,104
"{""type"": ""Point"", ""coordinates"": [-73.97835016,40.76309387]}",100,104
"{""type"": ""Point"", ""coordinates"": [-73.97809472,40.736502]}",99,97
"{""type"": ""Point"", ""coordinates"": [-73.98583621,40.72307749]}",98,91
"{""type"": ""Point"", ""coordinates"": [-73.98085795,40.7208736]}",98,74
"{""type"": ""Point"", ""coordinates"": [-73.98192338,40.7652654]}",97,121
"{""type"": ""Point"", ""coordinates"": [-74.009447,40.711066]}",97,98
"{""type"": ""Point"", ""coordinates"": [-74.00004031,40.74345335]}",97,96
"{""type"": ""Point"", ""coordinates"": [-73.99480012,40.72317958]}",96,101
"{""type"": ""Point"", ""coordinates"": [-73.99994661,40.73781509]}",96,95
"{""type"": ""Point"", ""coordinates"": [-73.99726235,40.74238787]}",96,93
"{""type"": ""Point"", ""coordinates"": [-73.97449784,40.74322681]}",95,125
"{""type"": ""Point"", ""coordinates"": [-73.98889957,40.73223272]}",95,94
"{""type"": ""Point"", ""coordinates"": [-73.99461843,40.76009437]}",95,94
"{""type"": ""Point"", ""coordinates"": [-73.99810231,40.72917025]}",95,89
"{""type"": ""Point"", ""coordinates"": [-74.00935516,40.71334184]}",94,101
"{""type"": ""Point"", ""coordinates"": [-73.99923384,40.74937024]}",94,76
"{""type"": ""Point"", ""coordinates"": [-73.989111,40.722055]}",92,90
"{""type"": ""Point"", ""coordinates"": [-73.97982001,40.76132983]}",92,98
"{""type"": ""Point"", ""coordinates"": [-73.97950418,40.72746421]}",92,80
"{""type"": ""Point"", ""coordinates"": [-73.99069656,40.72502876]}",92,95
"{""type"": ""Point"", ""coordinates"": [-73.98517977,40.72066442]}",91,83
"{""type"": ""Point"", ""coordinates"": [-74.01361706,40.70463334]}",91,101
"{""type"": ""Point"", ""coordinates"": [-74.00247214,40.71939226]}",91,94
"{""type"": ""Point"", ""coordinates"": [-73.9979009,40.75660359]}",90,85
"{""type"": ""Point"", ""coordinates"": [-73.98303529,40.74444921]}",89,90
"{""type"": ""Point"", ""coordinates"": [-73.98859651,40.75929124]}",89,96
"{""type"": ""Point"", ""coordinates"": [-73.98797393,40.73536706]}",88,87
"{""type"": ""Point"", ""coordinates"": [-74.00451887,40.74691959]}",88,85
"{""type"": ""Point"", ""coordinates"": [-73.97121214,40.744219]}",88,72
"{""type"": ""Point"", ""coordinates"": [-73.976806,40.739445]}",87,99
"{""type"": ""Point"", ""coordinates"": [-73.99667444,40.76341379]}",87,87
"{""type"": ""Point"", ""coordinates"": [-73.97768752,40.72521311]}",86,87
"{""type"": ""Point"", ""coordinates"": [-73.94552579,40.7862586]}",86,85
"{""type"": ""Point"", ""coordinates"": [-74.01030064,40.72019521]}",86,91
"{""type"": ""Point"", ""coordinates"": [-73.99147535,40.72229346]}",86,74
"{""type"": ""Point"", ""coordinates"": [-73.98997825,40.72019576]}",86,75
"{""type"": ""Point"", ""coordinates"": [-74.000271,40.735238]}",85,84
"{""type"": ""Point"", ""coordinates"": [-73.98751968,40.73827428]}",85,88
"{""type"": ""Point"", ""coordinates"": [-73.99301222,40.76269882]}",85,97
"{""type"": ""Point"", ""coordinates"": [-74.00566443,40.72243797]}",84,109
"{""type"": ""Point"", ""coordinates"": [-74.01658354,40.7153379]}",84,93
"{""type"": ""Point"", ""coordinates"": [-74.00483091,40.73535398]}",83,64
"{""type"": ""Point"", ""coordinates"": [-73.97898475,40.7770575]}",83,105
"{""type"": ""Point"", ""coordinates"": [-73.9870295,40.71559509]}",82,80
"{""type"": ""Point"", ""coordinates"": [-73.99949601,40.72362738]}",82,94
"{""type"": ""Point"", ""coordinates"": [-73.99063168,40.6867443]}",81,66
"{""type"": ""Point"", ""coordinates"": [-73.98316936,40.75527307]}",81,82
"{""type"": ""Point"", ""coordinates"": [-74.00747359,40.74275383]}",81,90
"{""type"": ""Point"", ""coordinates"": [-73.97536082,40.74144387]}",81,84
"{""type"": ""Point"", ""coordinates"": [-73.98261428,40.77163851]}",80,83
"{""type"": ""Point"", ""coordinates"": [-73.97634151,40.76590936]}",80,92
"{""type"": ""Point"", ""coordinates"": [-73.99422366,40.7158155]}",80,74
"{""type"": ""Point"", ""coordinates"": [-74.0046073,40.71273266]}",79,81
"{""type"": ""Point"", ""coordinates"": [-73.98257732,40.75668721]}",79,91
"{""type"": ""Point"", ""coordinates"": [-73.95850939,40.71745169]}",79,79
"{""type"": ""Point"", ""coordinates"": [-73.981346,40.714215]}",79,79
"{""type"": ""Point"", ""coordinates"": [-73.96094022,40.7612274]}",78,79
"{""type"": ""Point"", ""coordinates"": [-73.99852205,40.73226398]}",78,71
"{""type"": ""Point"", ""coordinates"": [-73.98338988,40.75038009]}",78,74
"{""type"": ""Point"", ""coordinates"": [-74.00965965,40.72405549]}",77,83
"{""type"": ""Point"", ""coordinates"": [-73.988038,40.770513]}",77,67
"{""type"": ""Point"", ""coordinates"": [-74.00473036,40.72430832]}",77,100
"{""type"": ""Point"", ""coordinates"": [-73.98765428,40.75097711]}",77,85
"{""type"": ""Point"", ""coordinates"": [-73.97648516,40.75992262]}",76,88
"{""type"": ""Point"", ""coordinates"": [-73.97620574,40.77579377]}",76,65
"{""type"": ""Point"", ""coordinates"": [-73.99046034,40.77149671]}",76,73
"{""type"": ""Point"", ""coordinates"": [-73.99906065,40.73047747]}",76,77
"{""type"": ""Point"", ""coordinates"": [-73.96024116,40.71534825]}",76,79
"{""type"": ""Point"", ""coordinates"": [-73.98721619,40.75299641]}",75,75
"{""type"": ""Point"", ""coordinates"": [-73.97402311,40.7597108]}",74,74
"{""type"": ""Point"", ""coordinates"": [-73.98215353,40.74311555]}",74,75
"{""type"": ""Point"", ""coordinates"": [-73.97992194,40.75216528]}",74,74
"{""type"": ""Point"", ""coordinates"": [-73.99404649,40.72903917]}",73,71
"{""type"": ""Point"", ""coordinates"": [-73.96165073,40.72036775]}",73,61
"{""type"": ""Point"", ""coordinates"": [-73.98014437,40.75500254]}",73,100
"{""type"": ""Point"", ""coordinates"": [-73.98329859,40.71850211]}",71,65
"{""type"": ""Point"", ""coordinates"": [-73.95411749,40.74232744]}",71,74
"{""type"": ""Point"", ""coordinates"": [-74.01043382,40.70905623]}",71,73
"{""type"": ""Point"", ""coordinates"": [-73.98268129,40.76344058]}",71,89
"{""type"": ""Point"", ""coordinates"": [-74.008591,40.728846]}",70,94
"{""type"": ""Point"", ""coordinates"": [-73.97738662,40.7381765]}",70,71
"{""type"": ""Point"", ""coordinates"": [-73.9919254,40.72110063]}",69,57
"{""type"": ""Point"", ""coordinates"": [-74.00618026,40.73652889]}",69,61
"{""type"": ""Point"", ""coordinates"": [-74.00367558,40.74353373]}",68,78
"{""type"": ""Point"", ""coordinates"": [-73.98802084,40.7172274]}",68,61
"{""type"": ""Point"", ""coordinates"": [-73.9396861,40.8045555]}",68,56
"{""type"": ""Point"", ""coordinates"": [-73.9867267,40.70140317]}",68,73
"{""type"": ""Point"", ""coordinates"": [-73.96590294,40.71285887]}",68,51
"{""type"": ""Point"", ""coordinates"": [-73.99490342,40.73143724]}",68,75
"{""type"": ""Point"", ""coordinates"": [-73.9786517,40.7829391]}",68,69
"{""type"": ""Point"", ""coordinates"": [-73.97668709,40.72228087]}",67,52
"{""type"": ""Point"", ""coordinates"": [-73.968087,40.7919557]}",67,63
"{""type"": ""Point"", ""coordinates"": [-73.97282625,40.75255434]}",66,68
"{""type"": ""Point"", ""coordinates"": [-73.98288594,40.77748046]}",66,67
"{""type"": ""Point"", ""coordinates"": [-74.00398269,40.73756121]}",66,57
"{""type"": ""Point"", ""coordinates"": [-73.963198,40.716887]}",66,56
"{""type"": ""Point"", ""coordinates"": [-73.968896,40.693261]}",65,56
"{""type"": ""Point"", ""coordinates"": [-73.98025185,40.75412081]}",65,66
"{""type"": ""Point"", ""coordinates"": [-73.97667321,40.78524672]}",65,70
"{""type"": ""Point"", ""coordinates"": [-73.99431,40.735445]}",65,84
"{""type"": ""Point"", ""coordinates"": [-73.96905301,40.75001986]}",64,69
"{""type"": ""Point"", ""coordinates"": [-74.00295035,40.74971775]}",64,76
"{""type"": ""Point"", ""coordinates"": [-73.99682619,40.71117444]}",64,56
"{""type"": ""Point"", ""coordinates"": [-74.01129574,40.72771408]}",64,67
"{""type"": ""Point"", ""coordinates"": [-73.97371465,40.7643971]}",63,82
"{""type"": ""Point"", ""coordinates"": [-74.01122332,40.71485151]}",63,81
"{""type"": ""Point"", ""coordinates"": [-73.988639,40.768254]}",63,68
"{""type"": ""Point"", ""coordinates"": [-74.00926027,40.7047177]}",62,70
"{""type"": ""Point"", ""coordinates"": [-73.9551276,40.77755374]}",62,54
"{""type"": ""Point"", ""coordinates"": [-73.944507,40.715143]}",62,51
"{""type"": ""Point"", ""coordinates"": [-73.96724467,40.76095756]}",62,63
"{""type"": ""Point"", ""coordinates"": [-73.94073717,40.75110165]}",62,72
"{""type"": ""Point"", ""coordinates"": [-73.977112,40.7867947]}",62,44
"{""type"": ""Point"", ""coordinates"": [-73.99740189,40.75469175]}",61,60
"{""type"": ""Point"", ""coordinates"": [-73.97793172,40.72082834]}",61,60
"{""type"": ""Point"", ""coordinates"": [-74.00026394,40.73224119]}",61,66
"{""type"": ""Point"", ""coordinates"": [-73.95482273,40.7689738]}",60,60
"{""type"": ""Point"", ""coordinates"": [-73.95348296,40.76663814]}",60,81
"{""type"": ""Point"", ""coordinates"": [-74.00838676,40.7037992]}",59,65
"{""type"": ""Point"", ""coordinates"": [-73.96961715,40.78472675]}",59,49
"{""type"": ""Point"", ""coordinates"": [-73.99293911,40.71406667]}",59,59
"{""type"": ""Point"", ""coordinates"": [-74.0091059,40.71625008]}",59,81
"{""type"": ""Point"", ""coordinates"": [-74.00653609,40.70955958]}",58,57
"{""type"": ""Point"", ""coordinates"": [-74.00504082,40.70831794]}",58,64
"{""type"": ""Point"", ""coordinates"": [-73.99510132,40.73331967]}",58,62
"{""type"": ""Point"", ""coordinates"": [-73.97782542,40.7734066]}",58,66
"{""type"": ""Point"", ""coordinates"": [-73.97032517,40.75323098]}",57,58
"{""type"": ""Point"", ""coordinates"": [-73.96264403,40.71260486]}",57,53
"{""type"": ""Point"", ""coordinates"": [-73.98940236,40.70255088]}",57,65
"{""type"": ""Point"", ""coordinates"": [-73.98918696,40.77515953]}",57,55
"{""type"": ""Point"", ""coordinates"": [-73.97791,40.751581]}",57,72
"{""type"": ""Point"", ""coordinates"": [-73.97995466,40.72299208]}",57,65
"{""type"": ""Point"", ""coordinates"": [-73.99344559,40.69760127]}",57,59
"{""type"": ""Point"", ""coordinates"": [-73.98266566,40.77492513]}",56,68
"{""type"": ""Point"", ""coordinates"": [-73.97041192,40.7973721]}",56,58
"{""type"": ""Point"", ""coordinates"": [-74.01677685,40.70569254]}",56,57
"{""type"": ""Point"", ""coordinates"": [-73.96427393,40.77632142]}",56,56
"{""type"": ""Point"", ""coordinates"": [-74.013012,40.7149787]}",55,69
"{""type"": ""Point"", ""coordinates"": [-73.95299117,40.72708584]}",55,43
"{""type"": ""Point"", ""coordinates"": [-73.98690506,40.76584941]}",55,60
"{""type"": ""Point"", ""coordinates"": [-73.97137,40.78275]}",54,60
"{""type"": ""Point"", ""coordinates"": [-73.97207836,40.75714758]}",54,60
"{""type"": ""Point"", ""coordinates"": [-73.95840794,40.76876203]}",54,53
"{""type"": ""Point"", ""coordinates"": [-73.97728533,40.78018397]}",54,54
"{""type"": ""Point"", ""coordinates"": [-73.98093133,40.78339981]}",53,43
"{""type"": ""Point"", ""coordinates"": [-73.986274,40.720747]}",53,48
"{""type"": ""Point"", ""coordinates"": [-73.95520136,40.71816969]}",53,69
"{""type"": ""Point"", ""coordinates"": [-73.98949474,40.69241829]}",53,62
"{""type"": ""Point"", ""coordinates"": [-73.94434,40.72557]}",52,42
"{""type"": ""Point"", ""coordinates"": [-73.95779,40.72906]}",52,44
"{""type"": ""Point"", ""coordinates"": [-74.00167,40.707873]}",51,50
"{""type"": ""Point"", ""coordinates"": [-73.97895137,40.68312489]}",51,57
"{""type"": ""Point"", ""coordinates"": [-74.00859207,40.7361967]}",51,49
"{""type"": ""Point"", ""coordinates"": [-73.971888,40.7937704]}",51,44
"{""type"": ""Point"", ""coordinates"": [-73.97187886,40.7546011]}",50,58
"{""type"": ""Point"", ""coordinates"": [-73.95068615,40.77565541]}",49,43
"{""type"": ""Point"", ""coordinates"": [-73.97880077,40.74757396]}",49,51
"{""type"": ""Point"", ""coordinates"": [-73.98753523,40.75172632]}",49,55
"{""type"": ""Point"", ""coordinates"": [-74.00670227,40.70355377]}",49,70
"{""type"": ""Point"", ""coordinates"": [-73.96685276,40.77282817]}",48,65
"{""type"": ""Point"", ""coordinates"": [-73.98451656,40.68841743]}",48,46
"{""type"": ""Point"", ""coordinates"": [-73.95939,40.78307]}",48,56
"{""type"": ""Point"", ""coordinates"": [-73.98016555,40.71739973]}",47,48
"{""type"": ""Point"", ""coordinates"": [-73.97574813,40.72368361]}",47,50
"{""type"": ""Point"", ""coordinates"": [-73.9521667,40.7806284]}",46,32
"{""type"": ""Point"", ""coordinates"": [-73.97945255,40.66106337]}",46,45
"{""type"": ""Point"", ""coordinates"": [-74.01713445,40.70834698]}",46,60
"{""type"": ""Point"", ""coordinates"": [-73.99158043,40.73261787]}",46,56
"{""type"": ""Point"", ""coordinates"": [-74.00562789,40.71450451]}",46,54
"{""type"": ""Point"", ""coordinates"": [-73.98336183,40.76228826]}",45,72
"{""type"": ""Point"", ""coordinates"": [-73.94965589,40.7811223]}",45,43
"{""type"": ""Point"", ""coordinates"": [-73.98776323,40.71269042]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.96648977,40.76440023]}",45,46
"{""type"": ""Point"", ""coordinates"": [-73.98261206,40.71622644]}",45,44
"{""type"": ""Point"", ""coordinates"": [-73.9471673,40.7839636]}",45,47
"{""type"": ""Point"", ""coordinates"": [-73.960876,40.710451]}",44,45
"{""type"": ""Point"", ""coordinates"": [-73.9739,40.7921]}",44,42
"{""type"": ""Point"", ""coordinates"": [-73.957145,40.801694]}",44,26
"{""type"": ""Point"", ""coordinates"": [-74.00234482,40.71494807]}",44,48
"{""type"": ""Point"", ""coordinates"": [-73.97178913,40.69308257]}",44,33
"{""type"": ""Point"", ""coordinates"": [-73.984844,40.713126]}",43,41
"{""type"": ""Point"", ""coordinates"": [-74.00731853,40.70706456]}",43,51
"{""type"": ""Point"", ""coordinates"": [-74.00887308,40.70717936]}",43,39
"{""type"": ""Point"", ""coordinates"": [-73.97632328,40.68382604]}",43,29
"{""type"": ""Point"", ""coordinates"": [-73.96525063,40.71044554]}",43,46
"{""type"": ""Point"", ""coordinates"": [-74.0127234,40.70255065]}",43,50
"{""type"": ""Point"", ""coordinates"": [-73.9488134,40.778301]}",43,26
"{""type"": ""Point"", ""coordinates"": [-73.94984365,40.72395678]}",43,40
"{""type"": ""Point"", ""coordinates"": [-74.00666661,40.71911552]}",42,59
"{""type"": ""Point"", ""coordinates"": [-73.98917958,40.76360468]}",42,41
"{""type"": ""Point"", ""coordinates"": [-73.99203074,40.6902375]}",42,38
"{""type"": ""Point"", ""coordinates"": [-73.99337909,40.69239502]}",42,47
"{""type"": ""Point"", ""coordinates"": [-73.94989233,40.7728384]}",42,44
"{""type"": ""Point"", ""coordinates"": [-73.95394,40.73026]}",41,37
"{""type"": ""Point"", ""coordinates"": [-73.95577801,40.7727966]}",41,36
"{""type"": ""Point"", ""coordinates"": [-73.97906899,40.76674056]}",41,41
"{""type"": ""Point"", ""coordinates"": [-73.97109243,40.76350532]}",41,49
"{""type"": ""Point"", ""coordinates"": [-73.95856158,40.77314236]}",41,39
"{""type"": ""Point"", ""coordinates"": [-73.921631,40.756913]}",41,21
"{""type"": ""Point"", ""coordinates"": [-73.9622207,40.76471852]}",40,39
"{""type"": ""Point"", ""coordinates"": [-73.99475825,40.680611]}",40,42
"{""type"": ""Point"", ""coordinates"": [-74.005549,40.717571]}",40,46
"{""type"": ""Point"", ""coordinates"": [-73.97111473,40.6750207]}",40,56
"{""type"": ""Point"", ""coordinates"": [-73.98470567,40.7746671]}",40,37
"{""type"": ""Point"", ""coordinates"": [-73.9523,40.7987859]}",40,37
"{""type"": ""Point"", ""coordinates"": [-73.98631746,40.69236178]}",40,51
"{""type"": ""Point"", ""coordinates"": [-73.9671457,40.6740123]}",40,31
"{""type"": ""Point"", ""coordinates"": [-73.95826,40.73266]}",39,33
"{""type"": ""Point"", ""coordinates"": [-73.99612349,40.69089272]}",39,34
"{""type"": ""Point"", ""coordinates"": [-73.98562431,40.78057799]}",39,26
"{""type"": ""Point"", ""coordinates"": [-73.94752622,40.72481256]}",39,36
"{""type"": ""Point"", ""coordinates"": [-73.97754961,40.7785669]}",38,44
"{""type"": ""Point"", ""coordinates"": [-73.946041,40.7779453]}",38,30
"{""type"": ""Point"", ""coordinates"": [-73.95141312,40.71167351]}",38,37
"{""type"": ""Point"", ""coordinates"": [-74.00612572,40.70530954]}",38,57
"{""type"": ""Point"", ""coordinates"": [-74.0104554,40.71748752]}",38,56
"{""type"": ""Point"", ""coordinates"": [-73.96536851,40.69196035]}",38,43
"{""type"": ""Point"", ""coordinates"": [-73.99595065,40.69512845]}",38,38
"{""type"": ""Point"", ""coordinates"": [-73.97374737,40.77896784]}",38,47
"{""type"": ""Point"", ""coordinates"": [-73.96599591,40.68323865]}",37,36
"{""type"": ""Point"", ""coordinates"": [-73.99193043,40.71173107]}",37,35
"{""type"": ""Point"", ""coordinates"": [-73.97121414,40.75022392]}",37,40
"{""type"": ""Point"", ""coordinates"": [-73.97209525,40.76302594]}",37,44
"{""type"": ""Point"", ""coordinates"": [-73.95852515,40.7190095]}",37,45
"{""type"": ""Point"", ""coordinates"": [-73.953149,40.809725]}",37,30
"{""type"": ""Point"", ""coordinates"": [-74.01234218,40.70122128]}",36,28
"{""type"": ""Point"", ""coordinates"": [-73.95772297,40.77112927]}",36,38
"{""type"": ""Point"", ""coordinates"": [-73.95212324,40.72311651]}",36,35
"{""type"": ""Point"", ""coordinates"": [-73.9567526,40.77573034]}",36,30
"{""type"": ""Point"", ""coordinates"": [-73.955613,40.799484]}",36,36
"{""type"": ""Point"", ""coordinates"": [-73.94308,40.72325]}",36,28
"{""type"": ""Point"", ""coordinates"": [-73.99383605,40.70277159]}",36,31
"{""type"": ""Point"", ""coordinates"": [-73.9645,40.795]}",36,27
"{""type"": ""Point"", ""coordinates"": [-73.96784384,40.75206862]}",36,41
"{""type"": ""Point"", ""coordinates"": [-73.96885458,40.68940747]}",36,40
"{""type"": ""Point"", ""coordinates"": [-73.97031366,40.75968085]}",35,36
"{""type"": ""Point"", ""coordinates"": [-73.9125551,40.7747878]}",35,34
"{""type"": ""Point"", ""coordinates"": [-73.95095259,40.70877084]}",35,38
"{""type"": ""Point"", ""coordinates"": [-73.964839,40.79127]}",35,61
"{""type"": ""Point"", ""coordinates"": [-73.9842844,40.69221589]}",35,38
"{""type"": ""Point"", ""coordinates"": [-73.98377641,40.668127]}",35,25
"{""type"": ""Point"", ""coordinates"": [-73.93756926,40.69681963]}",35,33
"{""type"": ""Point"", ""coordinates"": [-73.95004798,40.68098339]}",34,40
"{""type"": ""Point"", ""coordinates"": [-73.94968539,40.7845968]}",34,25
"{""type"": ""Point"", ""coordinates"": [-73.973984,40.730563]}",34,36
"{""type"": ""Point"", ""coordinates"": [-73.97523209,40.67514684]}",34,31
"{""type"": ""Point"", ""coordinates"": [-73.97324283,40.6776147]}",34,40
"{""type"": ""Point"", ""coordinates"": [-73.9422369,40.71907891]}",34,37
"{""type"": ""Point"", ""coordinates"": [-73.96699104,40.804213]}",34,37
"{""type"": ""Point"", ""coordinates"": [-73.95772073,40.77862688]}",34,28
"{""type"": ""Point"", ""coordinates"": [-73.95427465,40.77477945]}",33,34
"{""type"": ""Point"", ""coordinates"": [-74.0090009,40.71870987]}",33,35
"{""type"": ""Point"", ""coordinates"": [-73.95621,40.72606]}",33,27
"{""type"": ""Point"", ""coordinates"": [-73.95698119,40.71286844]}",33,24
"{""type"": ""Point"", ""coordinates"": [-73.97484126,40.6711978]}",33,22
"{""type"": ""Point"", ""coordinates"": [-73.94594,40.7817212]}",33,28
